CremonaReference,Discriminant,Point,Height,Provable
1040a1,-260,(1/9*(s - 19) : 1/27*(4*s - 130) : 1),0.542615755071059534126710734,0

1040a2,-4,(s + 3 : -5*s + 2 : 1),0.271307877535529767063355367,0

1040a3,1,(-11 : -100 : 1),0.542615755071059534126710734,0

1040a4,-3,(4*s + 9 : 16*s + 44 : 1),0.502714309011387862763486163,0

1040b1,5,(-s + 1 : -s - 5 : 1),0.250086243607074661464869423,0

1040b2,12,(-s : -3*s + 2 : 1),0.318734127578130895017596542,0

1040c1,-4,(4 : 2*s : 1),0.375514098661266321804472877,0

1040c2,-4,(-2*s + 8 : 8*s - 28 : 1),0.187757049330633160902236438,0

1040d1,-20,(-15 : -13/2*s : 1),0.409960277617261824617707868,0

1040d2,-20,(6 : -13*s : 1),0.204980138808630912308853934,0

1040e1,433,(1/2*(5*s + 33) : 25*s - 495 : 1),1.22193466513850110356115497,0

1040e2,13,(-8 : -250*s : 1),0.855945783702757494774189052,0

1040f1,60,(13 : -4*s : 1),0.407241420364469667341745031,0

1040f2,140,(-2*s - 3 : 8*s + 100 : 1),0.432977405387932055644038957,0

1040f3,812,(-2*s + 29 : -24*s - 684 : 1),1.11633009813906196524101076,0

1040f4,12,(-3 : -52*s : 1),0.236028613852316227198461241,0

1040g1,-91,(-26 : -10*s : 1),0.753594958250938309910083208,0

1040g2,-4,(12 : -52*s : 1),0.585232076797361115558150400,0

1040g3,140,(-36 : -32*s : 1),0.753955479080860213753680319,0

1040g4,140,(36 : 52*s : 1),0.617775617570447604789537002,0

