CremonaReference,Discriminant,Point,Height
1682a1,493,(41 : -29*s - 21 : 1),0.703880007967706857154288470


1682a2,NA,NA,E1


1682b1,-3,(-5 : -2*s + 2 : 1),0.331579977638392652624453556


1682c1,-551,(-56 : 58*s + 28 : 1),1.04256308739431811147424301


1682c2,NA,NA,E1


1682d1,232,(-17 : 1/2*(-29*s + 16) : 1),0.554606362348055045161839459


1682d2,NA,NA,E1


1682e1,-7,(-7 : 1/2*(-29*s + 7) : 1),0.743986683107195287553390243


1682f1,8,(-1 : 1/2*s : 1),0.554606362348055045161839459


1682f2,-4,(-7 : -s + 3 : 1),0.205791396426263752854908332


1682g1,29,(-7 : 29*s + 3 : 1),0.0424203078399298497667770518


1682h1,NA,NA,E1


1682i1,-4,(1/2*(-s - 10) : 1/2*(-s + 12) : 1),0.317116367472904155098630612


1682i2,1,(12 : -122 : 1),0.121251961010659269601828448


1682j1,-580,(-27 : -58*s + 13 : 1),0.764348243391485501845572983
