CremonaReference,Discriminant,Point,Height,Provable
658a1,437,(-32 : -224*s + 16 : 1),0.996009234296382319478766788,0

658b1,-7,(-6 : 4*s + 3 : 1),0.459369286812429443173570958,0

658b2,53,(-2*s + 10 : -7*s + 56 : 1),0.514454673671318299922002589,0

658c1,-7,(s : -s + 3 : 1),0.329007527196166539027204341,0

658c2,-7,(-7 : 8*s + 3 : 1),0.987022581588499617081613023,0

658d1,-7,(s : -3*s - 4 : 1),0.131979340276386581770643790,0

658e1,329,(-2*s + 47 : -28*s + 305 : 1),0.0472556806712766000834468768,0

658e2,1,(-63 : -655 : 1),0.0945113613425532001668937541,0

658f1,1,(3 : -1 : 1),0.116210117177976605783265239,0

