CremonaReference,Discriminant,Point,Height,Provable
2790a1,-763,(-12 : -160*s + 6 : 1),1.83315501985887762092104450,0

2790a2,-595,(-68 : 1404*s + 34 : 1),3.94327871863742482391362116,0

2790b1,-3,(4 : -9*s - 2 : 1),0.250438710322886027917001479,0

2790c1,-11,(-18 : 800*s + 9 : 1),0.238344458513966338662350567,0

2790c2,-511,(-29 : 1/2*(-775*s + 29) : 1),2.11911986449604655922440393,0

2790d1,-15,(7 : 1/2*(-9*s - 7) : 1),0.467501343731413541175218814,0

2790d2,-15,(-3*s + 16 : 1/2*(-33*s + 119) : 1),0.233750671865706770587609407,0

2790e1,120,(-38 : 558*s + 19 : 1),0.290531409373653970559880305,0

2790f1,5,(6*s + 12 : -36*s - 111 : 1),0.123590948171788382395427609,0

2790f2,-555,(-8 : 18*s + 4 : 1),1.12039262663864613441150266,0

2790g1,21,(0 : -36*s : 1),0.532427015885081916244504781,0

2790g2,13,(0 : -180*s : 1),1.03090752908626185869611859,0

2790g3,-7,(-12 : -450*s + 6 : 1),0.998344986020583026116061874,0

2790g4,561,(-15 : 1/2*(465*s + 15) : 1),1.31870783964952790801710415,0

2790g5,NA,NA,E1,NA

2790g6,241,(63 : 1/2*(-549*s - 63) : 1),4.81717624620537709880289829,0

2790h1,21,(2 : -15*s - 1 : 1),0.227872793658667781284470693,0

2790h2,1,(-13 : -691 : 1),0.827085596482718946104077797,0

2790i1,-3,(-3*s + 11 : 18*s - 1 : 1),0.174569597818847069682707286,0

2790i2,1,(44 : -13 : 1),0.349139195637694139365414573,0

2790j1,-431,(27 : 1/2*(625*s - 27) : 1),1.60570366338812025463072345,0

2790k1,-15,(1/2*(-9*s + 19) : 1/2*(45*s - 77) :  1),0.147950712829101714846967455,0


2790k2,-15,(17 : 1/2*(-81*s - 17) : 1),0.295901425658203429693934910,0

2790l1,60,(9/2 : 1/8*(837*s - 18) : 1),0.739102688813408153964395572,0

2790l2,69,(24 : 243*s - 12 : 1),0.524799354999504457590402579,0

2790l3,204,(54 : 558*s - 27 : 1),0.814113703783570282118666357,0

2790l4,NA,NA,E1,NA

2790m1,-55,(1/2*(-3*s - 33) : 3*s + 87 : 1),0.486751579559932892436887448,0

2790m2,-651,(-66 : -3*s + 33 : 1),1.19955984054247817724156146,0

2790m3,-3,(6 : -93*s - 3 : 1),0.325873035698846685759614456,0

2790m4,-3,(0 : -372*s : 1),0.651746071397693371519228912,0

2790n1,NA,NA,E1,NA

2790n2,33,(13 : -7425*s - 7 : 1),2.62716820613386455214509523,0

2790o1,5,(-2 : 1/2*(3*s + 1) : 1),0.467501343731413541175218814,0

2790o2,-11,(s + 3 : 1/2*(3*s + 13) : 1),0.505252574550510074875509993,0

2790p1,-40,(13 : -186*s - 7 : 1),0.290531409373653970559880305,0

2790q1,-15,(-3*s + 18 : 21*s - 17 : 1),0.370772844515365147186282826,0

2790q2,1,(11 : -68 : 1),1.01849507514823044388197890,0

2790r1,1,(-49 : 1224 : 1),0.0794185108037392207270105542,0

2790r2,104,(47 : 600*s - 24 : 1),1.12856497143081825729001790,0

2790s1,1,(-1 : 3 : 1),0.250438710322886027917001479,0

2790t1,-23,(5*s - 22 : -60*s - 212 : 1),0.408924448681198631837571773,0

2790t2,33,(-15 : -135*s + 7 : 1),0.282779280717776770966087120,0

2790u1,1,(23 : -174 : 1),0.169625409004558914561697000,0

2790v1,12,(3 : 1/2*(15*s - 4) : 1),0.280635192381560816425935148,0

2790v2,5,(6 : 1/2*(-279*s - 7) : 1),0.261547101850755393421239932,0

2790w1,-47,(3 : -320*s - 2 : 1),1.48938072385184269596559465,0

2790w2,-3,(20 : 1/2*(-10125*s - 21) : 1),0.937911958205620039624950938,0

2790x1,-519,(21 : -192*s - 11 : 1),1.11790190407162596394301950,0

2790x2,-164,(21 : -2592*s - 11 : 1),2.46395562086854959546663594,0

2790y1,-3,(-10 : 1/2*(45*s + 9) : 1),0.284676325224264117709038565,0

2790y2,-3,(14 : 1/2*(93*s - 15) : 1),0.569352650448528235418077131,0

2790z1,-15,(17 : -9*s - 9 : 1),0.254549582511335356870888856,0

2790z2,-15,(11 : -90*s - 6 : 1),0.509099165022670713741777713,0

2790z3,-951,(-31 : -63*s + 15 : 1),2.50971542815719483018843764,0

2790z4,-7,(-19 : -279*s + 9 : 1),0.705866580731958938976140851,0

2790ba1,NA,NA,E1,NA

2790bb1,-4,(-3 : 90*s + 1 : 1),0.404437970315346250346152839,0

2790bb2,21,(-24 : 1/2*(45*s + 23) : 1),0.781728093425039702901863660,0

2790bb3,-11,(-5*s + 11 : 1/2*(105*s + 1343) : 1),0.791341900298662500404001694,0

2790bb4,-11,(12 : 1/2*(-225*s - 13) : 1),0.520408548659727532178748317,0

2790bc1,1,(47 : 201 : 1),0.0251036852312991141054778320,0

