CremonaReference,Discriminant,Point,Height,Provable
2457a1,57,(-6 : 1/2*(-39*s - 1) : 1),0.576746926760909055947886781,0

2457b1,77,(1/2*(3*s + 59) : 1/2*(25*s - 253) :  1),0.734115425522963107779181991,0


2457b2,-31,(3 : 1/2*(441*s - 1) : 1),0.580396905631621611153949641,0

2457b3,NA,NA,E1,NA

2457c1,-3,(1/2*(9*s + 17) : 1/2*(45*s + 113) :  1),0.233839883718394374653516441,0


2457d1,1,(26 : 123 : 1),0.0895943863421189856953799061,0

2457e1,8,(2 : 1/2*(-13*s - 2) : 1),0.495209803556622974026590548,0

2457f1,-179,(-11 : 1/2*(441*s + 11) : 1),1.01834860355732626395514852,0

2457g1,-24,(-5 : 1/2*(39*s + 4) : 1),0.495209803556622974026590548,0

2457h1,537,(4 : 1/2*(-49*s - 5) : 1),1.01834860355732626395514852,0

2457i1,21,(15 : 1/2*(13*s - 1) : 1),0.293010145785104871250676087,0

2457j1,93,(1/2*(-7*s - 23) : 1/2*(-35*s - 253) :  1),0.580396905631621611153949641,0


2457j2,-647,(25 : 1/2*(169*s - 1) : 1),1.89979587398932672328420044,0

2457j3,-667,(5 : 1/2*(-3949*s - 1) : 1),7.13624412863453717643681159,0

