CremonaReference,Discriminant,Point,Height,Provable
200a1,-20,(-5 : -10*s : 1),0.128375062946050869062175924,0

200b1,-20,(1/2*(s - 4) : 5 : 1),0.0733027566505906984136252998,1

200b2,1,(-2 : 10 : 1),0.146605513301181396827250600,0

200c1,-4,(1/2*(-5*s - 10) : 25 : 1),0.233348375749914310926604571,0

200c2,-15,(-5/3 : 50/9*s : 1),0.341880646331517318001632977,0

200c3,-4,(-5 : -100*s : 1),0.933393502999657243706418285,0

200c4,-120,(5/3 : 50/9*s : 1),0.500528594227175502847228458,0

200d1,5,(-3 : 5*s : 1),0.293211026602362793654501199,0

200d2,5,(-8 : -50*s : 1),0.146605513301181396827250600,0

200e1,-4,(-1 : 2*s : 1),0.128375062946050869062175924,1

