CremonaReference,Discriminant,Point,Height
2160a1,12,(6 : 5*s : 1),0.0871859895396137824530449253


2160b1,12,(6 : -45/2*s : 1),0.210628014132206635229627587


2160c1,-20,(1 : -1/2*s : 1),0.235345960878266814738247305


2160d1,12,(-3 : 9/2*s : 1),0.120637629039154654890884284


2160e1,12,(12 : -15*s : 1),0.338150563084443939489587254


2160f1,-4,(-7 : -125/2*s : 1),0.446270033355588895043739453


2160g1,-4,(1 : -3/2*s : 1),0.120637629039154654890884284


2160h1,-3,(9 : -20*s : 1),0.0541375972826355526580587462


2160i1,12,(9 : -5/2*s : 1),0.0495855592617320994493043837


2160j1,-4,(1/2*(-3*s + 8) : 6*s - 9 : 1),0.156109419321561503736614647


2160k1,1,(-27 : -180 : 1),0.0541375972826355526580587462


2160l1,12,(-3/2*s : 9 : 1),0.175502270143612582377763927


2160m1,-3,(-6 : 30*s : 1),0.248371898630642752970046869


2160m2,-3,(6 : 90*s : 1),0.0827906328768809176566822894


2160n1,-24,(9 : -12*s : 1),0.500398471983967742088152229


2160n2,60,(-3 : -18*s : 1),0.715214668827353080631913949


2160o1,5,(6 : -9*s : 1),0.407645901053466343459007495


2160o2,120,(3/2 : 45/8*s : 1),0.667541536837567619339715796


2160p1,5,(s + 7 : 4*s + 10 : 1),0.238938515072215744129783329


2160p2,1,(-2 : 30 : 1),0.0827906328768809176566822894


2160q1,60,(7 : -5/2*s : 1),0.127255379947744728267981040


2160q2,60,(12 : 3/2*s : 1),0.381766139843234184803943118


2160r1,-15,(-s - 2 : -s - 15 : 1),0.258580142750675856419979708


2160r2,-4,(-6*s + 1 : -18*s + 12 : 1),0.101996087324839700984408636


2160s1,-20,(-4 : -1/2*s : 1),0.381766139843234184803943118


2160s2,-3,(1/2*(-15*s + 3) : 1/2*(-45*s - 45) :  1),0.336156119669297994395439259




2160t1,60,(-11 : 8*s : 1),0.0408151414858011146838913103


2160t2,60,(21 : -120*s : 1),0.122445424457403344051673931


2160u1,-4,(-4 : 6*s : 1),0.118182740989397394948684628


2160v1,-20,(-7 : -40*s : 1),0.122445424457403344051673931


2160v2,-84,(-15 : -48*s : 1),0.363500860882406620262637038


2160w1,12,(12 : 18*s : 1),0.118182740989397394948684628


2160x1,-15,(-2 : -s : 1),0.407645901053466343459007495


2160x2,-4,(-8 : -15/2*s : 1),0.218874210209202884010260750


