CremonaReference,Discriminant,Point,Height
402a1,-3,(-4 : -4*s + 2 : 1),0.0604034456049081458181272041


402b1,5,(-1 : -s : 1),0.579157288675549506813659611


402b2,17,(1/2*(-s + 11) : 5 : 1),0.343267856689744063907525530


402b3,57,(1/2*(-3*s + 21) : -9*s - 80 : 1),0.597063610186135606369066110


402b4,65,(2*s + 13 : -9*s - 100 : 1),0.680196212500678777701523563


402c1,5,(5 : -3*s - 3 : 1),0.311452185353280896903015057


402c2,37,(s + 5 : 1/2*(-5*s - 55) : 1),0.505196695301350236519987491


402d1,1,(-5 : 38 : 1),0.333388300501829883887398237


402d2,-11,(4*s + 5 : -20*s - 81 : 1),0.227287478027256708330365873


402d3,-339,(-41 : 16*s + 20 : 1),1.10110595540210418978947035


