CremonaReference,Discriminant,Point,Height
2288a1,-4,(3 : -143*s : 1),0.114066923293504706059994846


2288b1,13,(5 : -4*s : 1),0.317938980157637979184273795


2288c1,-4,(-3 : -13*s : 1),0.116370790643772084148201887


2288d1,-8,(-6 : -2*s : 1),0.263755367831720136859440165


2288e1,1,(20 : 286 : 1),0.395286014721366573484593654


2288e2,321,(17/3 : -5324/9*s : 1),2.35727154404360784685834304


2288f1,1,(5 : 26 : 1),0.584540754280673642654924074


2288f2,1,(25 : 26 : 1),0.194846918093557880884974692


2288g1,1,(2 : 8 : 1),0.293580288823339124475057378


2288h1,-4,(-6 : 22*s : 1),0.134214008426910737481772496


2288i1,44,(-3 : 2*s : 1),0.205267379762247042877612214


2288j1,1,(-22 : -176 : 1),0.100690911066662947884542681


2288k1,-4,(10 : 44*s : 1),0.336919074697016043043241876


2288l1,44,(20 : -8*s : 1),0.574103981703855638974537460


2288l2,44,(-20 : 32*s : 1),0.765471975605140851966049948


