CremonaReference,Discriminant,Point,Height,Provable
2912a1,8,(1/2*(-5*s + 6) : 1/2*(5*s - 16) : 1),0.888820000266544879622824781,0

2912a2,-456,(-15 : -s : 1),1.06959730113847982561493355,0

2912a3,77,(-s + 2 : -s - 21 : 1),0.546131627857829550837448659,0

2912a4,-24,(-2*s - 2 : -4*s - 20 : 1),0.601966910434829095493570029,0

2912b1,56,(14 : 13*s : 1),0.923231600049049583973819176,0

2912c1,-3,(13*s - 1 : -13*s - 65 : 1),0.389164236684282098333924031,0

2912d1,-8,(-6 : -s : 1),0.210273207100302293919266812,0

2912e1,140,(1/2*(s - 4) : 1/2*(s - 14) : 1),0.680775207098860337753920242,0

2912e2,120,(-s + 7 : 2*s - 34 : 1),0.813713160651946830910906587,0

2912e3,21,(1/2*(s + 31) : 1/2*(7*s - 35) : 1),0.953984865971950627319856138,0

2912e4,65,(1/2*(-s - 5) : 1/2*(-s + 39) : 1),0.616104306767441282859978386,0

2912f1,8,(6 : -s : 1),0.210273207100302293919266812,0

