CremonaReference,Discriminant,Point,Height
2686a1,-55,(-5 : -16*s + 2 : 1),0.981776376250633608681793397


2686a2,-23,(-17 : -102*s + 8 : 1),1.10248825955940229691272181


2686b1,-231,(-13 : 34*s + 6 : 1),1.44962154619783835420747995


2686b2,-7,(11 : -578*s - 6 : 1),0.365804672433437230486336709


2686c1,713,(-3*s + 15 : -103*s - 1185 : 1),2.65241338393765253565766788


2686c2,NA,NA,E1


2686d1,-7,(2*s - 19 : 28*s - 56 : 1),0.412468977830612753781950776


2686d2,89,(4*s - 9 : 30*s - 714 : 1),0.728803407046547238684762783


2686e1,1,(0 : 17 : 1),0.155403756059785524374781937


