CremonaReference,Discriminant,Point,Height,Provable
336a1,8,(1/2*(-3*s + 10) : 1/2*(-9*s + 30) : 1),0.146029705356702048264178625,0

336a2,8,(-2 : -3*s : 1),0.292059410713404096528357250,0

336a3,24,(2 : -7/2*s : 1),0.304478360212793906075810642,0

336a4,13,(1/2*(7*s + 25) : 1/2*(49*s - 175) : 1),0.565923070926970459532518292,0

336b1,12,(-1/2*s : 1/2*(-s - 4) : 1),0.287429397871957276578074732,0

336b2,-3,(s - 1 : -s + 5 : 1),0.344077160821206390118355805,0

336b3,-8,(-8 : 2*s : 1),0.516548486371977239319901094,0

336b4,-7,(s + 1 : 3*s + 7 : 1),0.381417612106508244563538728,0

336c1,-20,(1/2*(-3*s + 4) : 1/2*(-9*s - 12) : 1),0.167365916979556500455033150,0

336c2,-20,(0 : -9*s : 1),0.334731833959113000910066300,0

336c3,-455,(-24 : 6*s : 1),1.14432861771838728250764067,0

336c4,28,(-3*s + 4 : 3*s + 42 : 1),0.249128130589030335148558855,0

336d1,-84,(-2 : 2*s : 1),0.553231005869078509371410859,0

336d2,-20,(-18 : 6*s : 1),0.348773658589429867480828498,0

336d3,-447,(36 : 66*s : 1),3.67429496531413034106133041,0

336d4,-20,(6*s - 14 : -24*s + 228 : 1),0.174386829294714933740414249,0

336d5,44,(-2 : -126*s : 1),0.528808697273411148531421776,0

336d6,-20,(-6*s + 14 : -66*s + 276 : 1),0.0871934146473574668702071251,0

336e1,-8,(-2*s : -2*s - 8 : 1),0.337157471447417877193042472,0

336e2,8,(3*s + 4 : -3*s - 24 : 1),0.186574802173628427227359401,0

336e3,-56,(s - 20 : 5*s + 56 : 1),0.373149604347256854454718801,0

336e4,28,(4*s - 4 : -10*s + 56 : 1),0.373149604347256854454718801,0

336e5,156,(-2*s + 40 : 24*s + 300 : 1),0.548620843534338592924180718,0

336e6,60,(4 : 14*s : 1),0.236287448657739260252063571,0

336f1,12,(-1 : -1/2*s : 1),0.0977746900180160183725064647,0

336f2,12,(-s : -2*s - 6 : 1),0.0488873450090080091862532324,0

