CremonaReference,Discriminant,Point,Height
2254a1,-11,(11 : -98*s - 6 : 1),0.744629332842143861595520152


2254a2,-119,(-38 : 1/2*(-161*s + 37) : 1),0.656125206415946652085354056


2254b1,-7,(16 : 49*s - 8 : 1),0.166893643446179586548165466


2254b2,-840,(2 : 1/2*(49*s - 2) : 1),0.826418199738615924158668788


2254c1,21,(2 : 14*s - 1 : 1),0.0990304840435172921998959419


2254c2,1,(51 : -50 : 1),0.654477796347852496551233199


2254d1,-259,(20 : 49*s - 10 : 1),1.22394743501705680186232307


2254d2,-255,(20 : -343*s - 10 : 1),2.47145015775842572281669236


2254e1,1,(6 : -15 : 1),0.369507724368285601753796904


2254e2,92,(1/2*(-s + 58) : 5*s + 31 : 1),0.184753862184142800876898452


2254f1,-7,(-1 : -14*s : 1),0.235623683679711479665832511


2254f2,-7,(-15 : -161*s + 7 : 1),0.117811841839855739832916256


2254g1,28,(1/2*(7*s + 22) : -14*s - 79 : 1),0.241813128949457038178935035


2254g2,21,(-17 : 1/2*(-49*s + 17) : 1),0.698879710168010946239108248


