CremonaReference,Discriminant,Point,Height,Provable
208a1,1,(4 : 8 : 1),0.166288191600139793395140784,0

208a2,-4,(-4*s - 4 : 4*s + 40 : 1),0.0554293972000465977983802613,0

208a3,1,(60 : -128 : 1),0.166288191600139793395140784,0

208b1,1,(4 : 4 : 1),0.0787854656963044207747492675,0

208c1,12,(s + 3 : -2*s - 10 : 1),0.0900588316895426591489235687,0

208c2,12,(0 : -1/2*s : 1),0.180117663379085318297847137,1

208d1,-52,(-7 : -2*s : 1),0.197635432545543951566601123,0

208d2,8,(8 : 169/2*s : 1),0.357271179785617095497545826,0

