CremonaReference,Discriminant,Point,Height
700a1,-35,(7 : 10*s : 1),0.169328256706029338518910878


700a2,-95,(-33 : 70*s : 1),0.502382265560778002478846974


700b1,-3,(0 : -s : 1),0.344747162235662209906146492


700b2,-7,(0 : 7*s : 1),0.176574315316053754970697274


700c1,5,(-s : -s : 1),0.131411010889265853535030727


700d1,1,(40 : -350 : 1),0.143954064379260774805815264


700e1,-20,(5*s : 50*s - 125 : 1),0.482167883472210060942911297


700e2,-15,(15 : 70*s : 1),0.182304213490004629489958687


700f1,5,(-5*s : 25 : 1),0.131411010889265853535030727


700g1,1,(0 : 10 : 1),0.0788093246451195358780856247


700h1,-3,(-8 : -7*s : 1),0.364608426980009258979917375


700h2,-3,(3 : -14*s : 1),0.182304213490004629489958687


700i1,-15,(1/2*(-5*s - 9) : 25 : 1),0.344747162235662209906146491


700i2,-35,(-2 : 35*s : 1),0.176574315316053754970697274


700j1,5,(0 : 50*s : 1),0.0788093246451195358780856247


