CremonaReference,Discriminant,Point,Height
2968a1,8,(1/2*(-5*s + 20) : -15*s - 43 : 1),0.735633973704560094269929892


2968a2,5,(1 : -42*s : 1),0.970112456656365536956189408


2968a3,12,(-17 : -28*s : 1),1.00772677660753457662190062


2968a4,17,(1/2*(-7*s - 19) : 7*s - 147 : 1),0.946668336601419073955380219


2968b1,-24,(1/2*(s - 6) : 7 : 1),0.647445910121733867546915169


2968b2,-4,(s - 4 : 7*s + 4 : 1),0.350820873847964280463173755


2968c1,-104,(-5/2 : -159/8*s : 1),1.52308591555032688758167827


2968d1,-56,(-4 : 53/2*s : 1),1.06891713448286533402692769


2968e1,-4,(-2*s - 4 : 2*s + 14 : 1),0.318128476609826068487492474


2968e2,-52,(-12 : -7*s : 1),0.946080458614089286161621033


2968f1,8,(s : 3*s + 4 : 1),0.365938954234686731229539236


