CremonaReference,Discriminant,Point,Height
944a1,-4,(0 : -s : 1),0.148342467629725748384757724


944b1,1,(10 : 4 : 1),0.361190331997231316432542616


944c1,1,(2 : 4 : 1),0.285391690064863080935914124


944d1,-4,(0 : 1/2*s : 1),0.203459785486134760903341383


944e1,1,(1 : 4 : 1),0.274914182439122296018478783


944f1,-4,(-1 : 1/2*s : 1),0.0951161252888359096171103079


944g1,12,(-2 : 32*s : 1),0.0990095064379840708070642905


944h1,-7,(s - 9 : -7*s + 13 : 1),0.674238637939945231297744028


944h2,17,(28 : -118*s : 1),0.598938910215753787731744424


944i1,-4,(-2 : 4*s : 1),0.0879061956762994007654780457


944j1,-472,(-5/2 : 1/8*s : 1),0.568757317791170099943818594


944j2,-8,(1/2*(s + 2) : 1/2*(5*s + 6) : 1),0.216364578826538358944876331


944k1,1,(2 : 8 : 1),0.149206605657751361351737870


