CremonaReference,Discriminant,Point,Height,Provable
2772a1,13,(16 : 21*s : 1),0.670454742327245021367000301,0

2772a2,13,(-1 : -22*s : 1),0.574782137111043789227518070,0

2772b1,-24,(-3*s : 24*s - 27 : 1),0.573151808815503436300056129,0

2772b2,-24,(-3*s - 21 : -45*s - 162 : 1),0.286575904407751718150028065,0

2772c1,44,(10 : 7/2*s : 1),0.408594225963891572504738935,0

2772c2,21,(3 : 9*s : 1),0.451484107030775947423861727,0

2772d1,-7,(-2*s - 1 : -2*s + 7 : 1),0.413161813318801137601148731,0

2772d2,-132,(-30 : -21/2*s : 1),0.408594225963891572504738935,0

2772e1,69,(32 : -63*s : 1),0.911469812766870687916537690,0

2772f1,-3,(-5 : -99*s : 1),0.412173091329125921627622323,0

2772g1,-3,(-8 : 6*s : 1),0.291564652016973488448541226,0

2772h1,213,(-41 : 231*s : 1),1.07100520405921028150133224,0

2772i1,-3,(-7 : -9*s : 1),0.0549101014192409301061265255,0

2772j1,12,(-14 : 243/2*s : 1),0.230290746260695597366071581,0

2772k1,-339,(-37 : -231*s : 1),1.09175632270366589451806515,0

2772k2,-372,(14 : 1107/2*s : 1),5.67150917794272315884773424,0

2772l1,-3,(-3*s - 2 : -9*s + 18 : 1),0.135621762560254437872613387,0

2772m1,21,(5 : 3*s : 1),0.298827508402944345411356014,0

2772m2,1,(-19 : -99 : 1),0.214490656872597303388843842,0

