CremonaReference,Discriminant,Point,Height
2520a1,-24,(1/2*(9*s + 12) : -18*s + 27 : 1),0.395686258580221996677978517


2520a2,21,(-3 : -18*s : 1),0.437809490596823649330535606


2520b1,-43,(2 : 147*s : 1),0.920101390933883704837847324


2520b2,-4,(2 : 3675*s : 1),0.704050587727910983086755936


2520c1,-20,(3 : 2*s : 1),0.505256429149786409624578995


2520c2,-20,(-2*s + 7 : 8*s - 20 : 1),0.252628214574893204812289498


2520d1,-24,(3 : 105/2*s : 1),0.364933212557474114047177573


2520d2,-3,(-9 : 252*s : 1),0.550688461179190340801203799


2520e1,-4,(-11 : 45*s : 1),0.814397455740114568006532004


2520e2,156,(-3*s + 19 : 9*s - 144 : 1),0.667074346072801062786970666


2520e3,24,(16 : -105/2*s : 1),0.866263689116389534729508998


2520e4,-8,(19 : 90*s : 1),0.498564295300688251518776418


2520e5,120,(16 : -567/2*s : 1),0.881145034900236382593095440


2520e6,76,(-13 : 98*s : 1),0.887908539138609080205000149


2520f1,-120,(-1 : -9/2*s : 1),0.601928330727159041847189151


2520f2,-104,(3*s - 31 : -9*s + 306 : 1),0.568794880882054426516497357


2520f3,-776,(-61 : -54*s : 1),2.59756395660835152681867973


2520f4,-264,(-3*s - 19 : 18*s + 558 : 1),0.675922138967301428476393887


2520f5,12,(11 : 630*s : 1),0.621223605686741835956286161


2520f6,264,(23 : 42*s : 1),1.04614372035596143625589608


2520g1,-39,(-8 : 63*s : 1),0.997623346838229762071497873


2520g2,-131,(-2*s - 45 : -4*s - 278 : 1),0.777145032578855741297313972


2520g3,12,(25 : -81*s : 1),0.902352652534272363508849923


2520g4,-68,(3*s - 11 : -99*s - 18 : 1),0.625600728215320693603864321


2520g5,572,(49 : 225*s : 1),1.61970183847581511454493331


2520g6,156,(19 : 162*s : 1),0.598522595208426820238513126


2520h1,-56,(1/2*(s + 32) : 4*s + 7 : 1),0.368864996952677060603510192


2520h2,-3,(-7 : 54*s : 1),0.248320125133905044259753826


2520h3,-120,(11 : -126*s : 1),0.607876641613825114298476973


2520h4,-3,(-1 : 216*s : 1),0.496640250267810088519507651


2520i1,12,(-3*s - 1 : -9*s - 36 : 1),0.310375141472503658304299632


2520i2,-20,(3*s - 7 : -9*s + 90 : 1),0.336915278401167874747281777


2520i3,-20,(3 : 98*s : 1),0.673830556802335749494563553


2520i4,-4,(-13 : 90*s : 1),0.443952790050126264102685642


2520j1,-8,(-3*s + 4 : 9*s - 9 : 1),0.653856027944012373929867665


2520j2,-3,(13 : 30*s : 1),0.445263694368010823523122327


2520j3,-4,(7 : -180*s : 1),0.755889232317514369697147116


2520j4,28,(-3*s + 13 : -27*s - 126 : 1),0.294340518089285269215551263


2520k1,129,(-6 : 441*s : 1),0.920101390933883704837847324


2520k2,12,(-6 : -11025*s : 1),0.704050587727910983086755936


2520l1,24,(3*s + 3 : -9*s : 1),0.331261681049014118100011210


2520l2,12,(15 : -42*s : 1),0.415588803784958420187370310


2520m1,28,(1/2*(5*s - 2) : -5*s + 35 : 1),0.0688360576473987926001504749


2520m2,1,(-11 : 70 : 1),0.137672115294797585200300950


2520n1,-20,(1/2*(s - 6) : 2*s + 5 : 1),0.127987028784369437551652654


2520n2,1,(13 : 30 : 1),0.255974057568738875103305307


2520o1,-84,(1/2*(3*s - 10) : 3*s - 63 : 1),0.254603017961278081518932112


2520o2,1,(1 : 126 : 1),0.509206035922556163037864224


2520o3,168,(3*s + 43 : -39*s + 504 : 1),0.254603017961278081518932112


2520o4,24,(-17 : -42*s : 1),0.455635609343416374880510285


2520p1,-3,(-6 : 150*s : 1),0.101497741880406181516777182


2520q1,249,(-7 : 450*s : 1),1.63487473060870562812844735


2520q2,33,(-19 : 1134*s : 1),0.448626163897534822679186841


2520q3,-772,(-19 : -1071*s : 1),4.06229498993828827844185924


2520q4,24,(8 : -6615/2*s : 1),0.542985050106372351529386955


2520r1,120,(7 : -18*s : 1),0.653163984426615372667988363


2520r2,120,(3*s - 17 : -9*s + 180 : 1),0.326581992213307686333994182


2520r3,-420,(-41 : 18*s : 1),0.705271315971902686374826689


2520r4,12,(-17 : -126*s : 1),0.177249051781860180573240462


2520s1,-3,(-2 : 6*s : 1),0.0974317159467516768895472699


2520t1,-20,(1/2*(9*s - 34) : -9*s - 135 : 1),0.192449639495493345318592968


2520t2,1,(-23 : 270 : 1),0.384899278990986690637185936


2520t3,-4,(-17 : -90*s : 1),0.694601607377587775033872917


2520t4,264,(7 : 90*s : 1),1.11181803410956279070497866


