CremonaReference,Discriminant,Point,Height,Provable
384a1,-3,(-3 : -2*s : 1),0.466122448954689834803724248,1

384a2,-3,(2*s + 1 : 4*s : 1),0.233061224477344917401862124,0

384b1,-8,(-2 : -3/2*s : 1),0.319732820608844564471802415,1

384b2,24,(-s + 3 : 2*s - 8 : 1),0.301881308438004439810973900,0

384c1,24,(1/2*(-s + 4) : -s + 6 : 1),0.233061224477344917401862124,1

384c2,8,(-s + 1 : -2*s : 1),0.159866410304422282235901208,0

384d1,8,(1/2*(s + 2) : 2 : 1),0.159866410304422282235901208,1

384d2,1,(1 : 4 : 1),0.319732820608844564471802415,0

384e1,-8,(-6 : -9/2*s : 1),0.135844784258735034495988220,0

384e2,-8,(-9 : -3*s : 1),0.271689568517470068991976440,0

384f1,8,(6 : 9/2*s : 1),0.135844784258735034495988220,0

384f2,8,(9 : 3*s : 1),0.271689568517470068991976440,0

384g1,-4,(-4 : -3/2*s : 1),0.271689568517470068991976440,0

384g2,-4,(-11 : -18*s : 1),0.135844784258735034495988220,0

384h1,8,(1/2*(3*s + 14) : -6*s - 18 : 1),0.0679223921293675172479941100,0

384h2,1,(11 : 36 : 1),0.135844784258735034495988220,0

