CremonaReference,Discriminant,Point,Height,Provable
974a1,-3,(2 : -4*s - 1 : 1),0.332079775234440554092557061,0

974b1,-395,(-16 : 23*s + 8 : 1),3.47097036113530827075563778,0

974c1,-19,(-2 : -s + 1 : 1),0.771209158841417734324759424,0

974c2,29,(2*s + 8 : -9*s - 41 : 1),0.438949796066639496256406382,0

974d1,5,(4 : -8*s - 2 : 1),0.236023720371990206737707930,0

974e1,1,(1 : 0 : 1),0.229041700723212550665220830,0

974f1,1,(3 : 6 : 1),0.101190612611142527513790189,0

974g1,1,(1 : 0 : 1),0.323342063656725889180136714,0

974h1,1,(-1 : 8 : 1),0.0972667419452748682497134728,0

