CremonaReference,Discriminant,Point,Height,Provable
1854a1,-3,(-14 : 36*s + 7 : 1),0.0721269671911752310618621132,0

1854b1,-3,(-12 : -81*s + 6 : 1),0.202217429400014842508202572,0

1854c1,-3,(2 : 6*s - 1 : 1),0.148832905002588924525628458,0

1854d1,453,(48 : -12*s - 24 : 1),1.15803219692158627320276717,0

1854e1,1,(5 : 9 : 1),0.0721269671911752310618621132,0

1854f1,1,(5 : 6 : 1),0.208926368439711267972198690,0

1854g1,41,(29 : -144*s - 15 : 1),0.671464320094380602874622566,0

1854h1,-24,(-9 : 1/2*(3*s + 8) : 1),0.561135461399941186167636570,0

1854h2,-20,(1/2*(9*s - 12) : 9*s + 43 : 1),0.354367229358795846685216362,0

1854i1,33,(9 : 81*s - 5 : 1),0.290926053249758392919001073,0

1854i2,17,(9 : -1296*s - 5 : 1),1.37952191787289858994559334,0

1854j1,-4,(1/2*(-3*s + 4) : 1/2*(-3*s + 6) : 1),0.420259611633487903272536413,0

1854j2,29,(3*s + 17 : 1/2*(-39*s - 189) : 1),0.614465849363628994431414610,0

