CremonaReference,Discriminant,Point,Height
858a1,-3,(0 : 6*s : 1),0.323448241537824828394124780


858a2,33,(1/2*(9*s + 31) : 1/2*(-45*s - 263) :  1),0.563509691677178433203883153




858a3,-35,(-22 : -33*s + 11 : 1),0.626030530205691296075057668


858a4,-7,(13 : 1/2*(39*s - 13) : 1),0.388380196744436805588681038


858b1,-3,(-6*s + 1 : -12*s + 50 : 1),0.411369234473608847158563436


858b2,-3,(13 : -39*s - 7 : 1),0.205684617236804423579281718


858b3,-91,(17 : -44*s - 9 : 1),0.347754118488286013102397135


858b4,-115,(5 : 242*s - 3 : 1),0.992467644963666301526042442


858c1,-7,(1/2*(-s - 3) : -2 : 1),0.384994173090973419815561748


858c2,-4,(-7 : 1/2*(-3*s + 6) : 1),0.332641414303386788364328109


858d1,109,(-41 : -396*s + 20 : 1),2.56046413517491425896266008


858d2,933,(45 : -128*s - 23 : 1),1.58048533983375913968848928


858e1,12,(-3*s + 9 : -15*s - 68 : 1),0.392367038384021690281594174


858e2,5,(-10 : 1/2*(-117*s + 9) : 1),0.376013064263512094853849293


858e3,-580,(23 : 39*s - 12 : 1),1.30907074436419126110784977


858e4,-7,(-23 : 117*s + 11 : 1),0.850191064809356214194983186


858f1,1,(-9 : -347 : 1),0.0384189534822228847887332403


858g1,1,(5 : 3 : 1),0.0520599971840140062149673858


858h1,5,(3*s + 8 : 3*s + 30 : 1),0.230119047022010997478644721


858h2,5,(19 : 39*s - 10 : 1),0.460238094044021994957289442


858h3,29,(-30 : 1/2*(-117*s + 29) : 1),0.513765605190166430006545826


858h4,NA,NA,E1


858i1,-7,(-17 : 36*s + 8 : 1),0.164728300428185400498822740


858i2,-87,(-17 : -156*s + 8 : 1),1.39363386135051575604744331


858j1,-11,(1 : 1/2*(3*s - 1) : 1),0.162627854956601514030414937


858j2,-4,(-8 : 1/2*(-39*s + 8) : 1),0.214026401271360154471874940


858k1,NA,NA,E1


858k2,NA,NA,E1


858l1,-7,(-4 : -26*s + 2 : 1),0.410520585830088477036454855


858l2,-7,(-6 : 169*s + 3 : 1),0.205260292915044238518227428


858m1,-3,(-s - 1 : s + 2 : 1),0.291366837176024391376028925


858m2,-3,(-7 : 1/2*(11*s + 7) : 1),0.289346646886149388856203853


