CremonaReference,Discriminant,Point,Height
1600a1,-15,(1/2*(5*s + 15) : 1/2*(25*s - 25) :  1),0.500528594227175502847228458




1600a2,-120,(-10/3 : 50/9*s : 1),0.341880646331517318001632977


1600a3,-8,(-10 : -200*s : 1),0.933393502999657243706418285


1600a4,-15,(-5*s - 5 : -50*s + 50 : 1),0.512250473986602139346539138


1600b1,-40,(3 : 2*s : 1),0.196377791331686676853714105


1600c1,8,(-4*s - 5 : 16 : 1),0.457518664578148105261899263


1600c2,520,(43 : -16*s : 1),0.395606547424043927573433033


1600c3,-40,(-17 : 50*s : 1),0.259596839415923470077417360


1600c4,NA,NA,E1


1600d1,40,(-3 : -2*s : 1),0.196377791331686676853714105


1600e1,-40,(2 : 5/2*s : 1),0.179346451977639862965374691


1600e2,-40,(-3 : 10*s : 1),0.358692903955279725930749383


1600f1,40,(-2 : 5/2*s : 1),0.179346451977639862965374691


1600f2,24,(s + 11 : 4*s - 28 : 1),0.329579536802350111400553223


1600g1,24,(s + 5 : -3*s + 4 : 1),0.455864117496961677141499451


1600g2,-20,(-17 : 20*s : 1),0.413436914009162454947041048


1600g3,-440,(-27 : 5*s : 1),0.485506214408242400879155470


1600g4,-20,(23 : -100*s : 1),0.137812304669720818315680349


1600h1,-8,(-2 : -4*s : 1),0.128375062946050869062175924


1600i1,5,(3 : 40*s : 1),0.218002349972495232639752841


1600j1,-8,(-3 : -10*s : 1),0.259596839415923470077417360


1600j2,-344,(-39 : -8*s : 1),0.829114902350708945736830155


1600j3,28,(9 : 64*s : 1),1.34552897700726093416119538


1600j4,-56,(17 : -100*s : 1),1.07473923630325754501914504


1600k1,-20,(-3 : -20*s : 1),0.218002349972495232639752841


1600l1,8,(-1 : -s : 1),0.293211026602362793654501199


1600l2,8,(-3 : 10*s : 1),0.146605513301181396827250600


1600m1,40,(-7 : 5*s : 1),0.293211026602362793654501199


1600m2,40,(-17 : 50*s : 1),0.146605513301181396827250600


1600n1,-40,(-10 : 20*s : 1),0.128375062946050869062175924


1600o1,21,(1/2*(5*s + 25) : 1/2*(-25*s - 125) :  1),0.885105289296942987318728737




1600o2,104,(s + 2 : 2*s + 4 : 1),0.593411254495759561529641505


1600o3,-15,(10 : 40*s : 1),0.444312937419809619897093667


1600o4,60,(-10 : -20*s : 1),0.444312937419809619897093667


1600p1,120,(20 : 5*s : 1),0.683761292663034636003265955


1600p2,120,(10/3 : -50/9*s : 1),0.341880646331517318001632977


1600p3,8,(10 : -200*s : 1),0.933393502999657243706418285


1600p4,60,(-10/3 : 200/9*s : 1),0.500528594227175502847228458


1600q1,-296,(-19 : -4*s : 1),1.00622153148004912441671843


1600q2,184,(21 : 16*s : 1),0.679122859029636193952353381


1600q3,40,(17 : 50*s : 1),0.259596839415923470077417360


1600q4,NA,NA,E1


1600r1,-4,(2 : -25/2*s : 1),0.561930274356679798455151962


1600r2,-31,(4*s + 5 : 16*s - 8 : 1),0.917426505896681986624792576


1600r3,440,(47 : 5*s : 1),0.485506214408242400879155470


1600r4,440,(37 : -10*s : 1),0.971012428816484801758310939


1600s1,8,(2 : 4*s : 1),0.128375062946050869062175924


1600t1,-24,(-1 : 1/2*s : 1),0.512901470210168823272780294


1600t2,24,(-s + 2 : -2*s + 4 : 1),0.256450735105084411636390147


1600u1,-120,(-5 : 5/2*s : 1),0.512901470210168823272780294


1600u2,-40,(10 : 10*s : 1),0.635528714444549781146168192


1600v1,8,(3 : 10*s : 1),0.259596839415923470077417360


1600v2,1,(23 : -320 : 1),0.181367514061854930554374433


1600v3,-280,(-37 : -10*s : 1),1.09998984403805213395164307


1600v4,56,(-17 : 100*s : 1),1.07473923630325754501914504


1600w1,-40,(7 : -5*s : 1),0.293211026602362793654501199


1600w2,-40,(17 : 50*s : 1),0.146605513301181396827250600


1600x1,-8,(1 : -s : 1),0.293211026602362793654501199


1600x2,-8,(3 : -10*s : 1),0.146605513301181396827250600


1600y1,40,(10 : 20*s : 1),0.128375062946050869062175924


