CremonaReference,Discriminant,Point,Height
1089a1,5,(1/2*(3*s + 1) : 1/2*(3*s + 11) : 1),0.426647208791614266719068798


1089a2,-39,(3 : 1/2*(9*s - 1) : 1),1.06247369960428806481890146


1089b1,-143,(11 : 1/2*(33*s - 1) : 1),1.06247369960428806481890146


1089b2,429,(-33 : 1/2*(99*s - 1) : 1),1.06247369960428806481890146


1089c1,-11,(3 : 1/2*(11*s - 3) : 1),0.302571384561494999176143035


1089c2,-11,(3 : 1/2*(121*s - 3) : 1),0.151285692280747499588071517


1089d1,33,(-8 : 1/2*(-33*s + 7) : 1),0.302571384561494999176143035


1089d2,33,(-8 : 1/2*(-363*s + 7) : 1),0.151285692280747499588071517


1089e1,-3,(-5 : 1/2*(-3*s - 1) : 1),0.359140624642761813305212361


1089e2,429,(22 : 1/2*(33*s - 1) : 1),0.729798465890737045553849414


1089f1,264,(14 : 1/2*(-3*s - 14) : 1),0.213274356790077793556436593


1089f2,-627,(-19 : 1/2*(33*s + 19) : 1),1.02517081780606764840081756


1089g1,-132,(14 : 1/2*(-99*s - 14) : 1),0.241597126872717984966324750


1089g2,165,(-19 : 1/2*(99*s + 19) : 1),0.427217455667670201827107228


1089g3,93,(-19 : 1/2*(-1089*s + 19) : 1),1.64324491281483095858805962


1089g4,165,(47 : 1/2*(297*s - 47) : 1),0.213608727833835100913553613


1089h1,1,(14 : -57 : 1),0.132762375010498095305711169


1089h2,-359,(-30 : 1/2*(-121*s + 29) : 1),1.53593529771199965615849648


1089i1,264,(11/2 : 1/8*(99*s - 4) : 1),0.684474757489463479635530664


1089j1,1,(11 : 60 : 1),0.306230066563959378324962411


1089j2,-319,(33 : 1/2*(121*s - 1) : 1),0.753140788160414134277796496


1089j3,NA,NA,E1


1089k1,1,(4 : -14 : 1),0.177816633191348048780498237


