CremonaReference,Discriminant,Point,Height
1332a1,33,(3*s + 15 : 9*s + 108 : 1),0.259909364066405887063219748


1332a2,120,(33 : 9*s : 1),0.732785093025326750474795440


1332b1,-11,(-s - 3 : -s - 10 : 1),0.259909364066405887063219748


1332b2,-11,(-13 : -2*s : 1),0.519818728132811774126439496


1332c1,1,(-2 : 27 : 1),0.355384936524684384631104051


1332c2,-3,(6*s + 1 : -30*s + 36 : 1),0.177692468262342192315552025


1332d1,-3,(8 : -9*s : 1),0.197822440371673859684745378


1332d2,-3,(-1 : -18*s : 1),0.395644880743347719369490757


1332e1,-3,(4 : 6*s : 1),0.0962411794018921456598459343


