CremonaReference,Discriminant,Point,Height,Provable
1296a1,12,(3*s + 3 : 9*s + 18 : 1),0.157142923660943318359519473,0

1296b1,-3,(-1 : -2*s : 1),0.274047555387439006645939236,1

1296c1,12,(-1 : -1/2*s : 1),0.138020204562110389067212914,1

1296d1,-4,(3 : 9/2*s : 1),0.138020204562110389067212914,1

1296e1,-84,(1 : 2*s : 1),0.482716028734156247863766561,0

1296e2,-3,(-3 : 24*s : 1),0.440024781143560633226398540,0

1296e3,60,(-11 : 32*s : 1),0.0969412190862056389085547073,0

1296e4,NA,NA,E1,NA

1296f1,-3,(-2 : -s : 1),0.288119981643138975395130298,0

1296f2,12,(0 : 9/2*s : 1),0.387624594904276190518439658,0

1296g1,8,(3 : 3*s : 1),0.340075268035726382049924256,1

1296g2,44,(-3 : 9*s : 1),0.547511575089987319507609152,0

1296h1,12,(1 : 2*s : 1),0.407913178491684418267160356,0

1296h2,24,(-3 : 24*s : 1),0.670613516758071322641886226,0

1296i1,-24,(-5 : -s : 1),0.239241943528655784299591251,0

1296i2,-24,(-9 : 9*s : 1),0.340075268035726382049924256,0

1296j1,-4,(-7 : 4*s : 1),0.305934883868763313700370267,0

1296j2,-4,(-3 : -18*s : 1),0.407913178491684418267160356,0

1296k1,8,(9 : -12*s : 1),0.300159961563159063780134574,0

1296k2,1,(33 : 144 : 1),0.146674927047853544408799514,0

1296k3,-724,(57 : -48*s : 1),1.69319327615312325762729983,0

1296k4,-52,(-31 : 128*s : 1),0.698763531788915004690621737,0

1296l1,-4,(0 : -3/2*s : 1),0.387624594904276190518439658,1

1296l2,1,(6 : 9 : 1),0.288119981643138975395130298,0

