CremonaReference,Discriminant,Point,Height
1314a1,69,(-12 : 72*s + 6 : 1),0.455620865405837283610300121


1314a2,285,(30 : -81*s - 15 : 1),1.06548447049191530404164489


1314a3,285,(-12 : -864*s + 6 : 1),3.68292736007193428963675566


1314a4,NA,NA,E1


1314b1,73,(1/2*(s + 13) : 1/2*(-s - 43) : 1),0.369086743438693996230758200


1314b2,24,(1/2*(-9*s + 36) : -27*s + 99 : 1),0.184543371719346998115379100


1314c1,57,(1/2*(3*s + 13) : 1/2*(3*s + 43) : 1),0.585200582179858239054342477


1314c2,57,(1/2*(3*s + 37) : -3*s - 88 : 1),0.292600291089929119527171239


1314c3,1,(68 : -25 : 1),0.771963306547526937611995903


1314c4,57,(-3*s + 32 : 1/2*(-33*s + 679) : 1),0.585200582179858239054342477


1314d1,-3,(5 : 6*s - 3 : 1),0.375017304678027234573273510


1314d2,-3,(-3*s + 11 : 1/2*(39*s + 33) : 1),0.187508652339013617286636755


1314e1,1,(33 : -125 : 1),0.183736811915787044301368928


1314e2,457,(-s + 50 : 19*s + 260 : 1),1.32236384703603720727432577


1314f1,-111,(-9 : 81*s + 4 : 1),0.529961598452333114197938902


1314f2,NA,NA,E1


1314f3,57,(-21 : -438*s + 10 : 1),0.540209113616529913105847025


1314f4,-119,(43 : 730*s - 22 : 1),1.72154408558311717494774304


1314g1,-3,(0 : 1/2*(9*s - 1) : 1),0.214019018158762699350728980


1314g2,-8,(-15 : 1/2*(-9*s + 14) : 1),0.924848456103505320288225291


