CremonaReference,Discriminant,Point,Height
1632a1,-4,(-13 : -3*s : 1),0.513415835561122596368752958


1632a2,-4,(-2 : 27*s : 1),0.256707917780561298184376479


1632b1,24,(-s + 3 : 2*s - 12 : 1),0.319011456155629609206223184


1632c1,-4,(-9 : -6*s : 1),0.190629478073161813900030407


1632d1,-8,(3*s + 13 : 30*s + 12 : 1),0.0862333580053417656941320640


1632e1,1,(9 : 12 : 1),0.190629478073161813900030407


1632f1,-4,(-5 : -18*s : 1),0.202377528464871862305094023


1632g1,-4,(3*s + 5 : -6*s + 48 : 1),0.126953577509055322267640910


1632h1,77,(3*s + 21 : -18*s - 156 : 1),0.817623594978979250159629013


1632h2,-20,(-18 : -9*s : 1),1.07184871739980867870732226


1632h3,13,(3*s + 3 : 3*s - 27 : 1),0.597366597458329823135926677


1632h4,-7,(5 : -12*s : 1),0.636785886845825052080192662


1632i1,12,(1/2*(3*s + 14) : 1/2*(15*s - 54) : 1),0.128353958890280649092188240


1632i2,-8,(-6*s + 8 : 33*s + 48 : 1),0.256707917780561298184376479


1632j1,1,(5 : 36 : 1),0.202377528464871862305094023


1632k1,-4,(-s - 1 : 2*s : 1),0.350024388831111539258549220


1632l1,13,(1/2*(3*s + 3) : 1/2*(9*s - 21) : 1),0.567302437468798692743560836


1632l2,120,(-3*s + 24 : 18*s - 222 : 1),0.796016643406272721392126918


1632l3,8,(-6*s + 6 : 36*s + 102 : 1),0.664563607512075910047190663


1632l4,17,(1/2*(-3*s - 7) : 1/2*(3*s - 51) : 1),0.550520782065111093699320168


