CremonaReference,Discriminant,Point,Height
420a1,17,(-7 : -75*s : 1),0.288473050550270665553891060


420a2,8,(11/2 : -2025/8*s : 1),0.523505265182574671592204588


420b1,5,(13 : -3*s : 1),0.190392651967462386043581100


420b2,5,(-6 : -42*s : 1),0.0951963259837311930217905500


420c1,24,(-s - 1 : -2*s - 9 : 1),0.724732223098315723276237476


420c2,28,(s - 2 : -3*s : 1),0.363868055325152638144979646


420c3,-3,(-7 : -7*s : 1),0.458767976003598279728823503


420c4,-24,(-6 : -21*s : 1),0.665404150618726357580605971


420d1,5,(-s : -s : 1),0.137696409955773487008946664


420d2,-3,(2*s + 2 : 4*s + 6 : 1),0.108725415522619911522637431


