CremonaReference,Discriminant,Point,Height
408a1,-4,(0 : -6*s : 1),0.304718385257943612363796169


408a2,-4,(6*s + 4 : 24*s - 12 : 1),0.152359192628971806181898084


408b1,33,(s - 1 : s - 9 : 1),0.597996463757390463563248556


408b2,8,(3*s + 6 : 6*s + 30 : 1),0.360644398361412339719119409


408b3,-20,(-20 : 6*s : 1),0.436330844756409168831333274


408b4,-52,(2*s + 8 : -8*s - 36 : 1),0.638167590766820289020084988


408c1,-3,(-3 : 34*s : 1),0.124696278580674341166165280


408d1,1,(7 : 18 : 1),0.0358375941080039303261088718


