CremonaReference,Discriminant,Point,Height
665a1,-3,(1/2*(-5*s - 3) : 1/2*(-5*s + 33) : 1),0.177935959609186532771088741


665b1,165,(1/2*(s + 9) : s + 14 : 1),0.871223141473336560123537175


665b2,5,(1/2*(5*s + 7) : 5*s + 7 : 1),0.475621445351234875025402798


665b3,5,(1/2*(s + 17) : 2*s - 3 : 1),0.237810722675617437512701399


665b4,-3,(-5*s + 2 : 1/2*(-15*s + 3) : 1),0.385659601876997297884693129


665c1,5,(1/2*(s - 1) : 1/2*(-s + 3) : 1),0.267978161308477456469420722


665d1,44,(1/2*(s + 16) : 1/2*(23*s - 2) : 1),0.523483963644556611560669091


665d2,-296,(-61/2 : 1/8*(-361*s - 4) : 1),0.896928248810875913820755610


665e1,-7,(-11 : 1/2*(19*s - 1) : 1),0.167850512436230627939651689


