CremonaReference,Discriminant,Point,Height,Provable
423a1,1,(-2 : -5 : 1),0.139504238624093699992294855,0

423b1,12,(7/2 : 1/8*(27*s - 14) : 1),0.332125862037944540546757718,0

423b2,21,(-3*s + 8 : 1/2*(-33*s - 161) : 1),0.196438786580500955175004433,0

423c1,-3,(1/2*(3*s + 3) : 1/2*(-15*s + 3) : 1),0.485188761882131789267974240,0

423c2,-35,(1/2*(-3*s - 21) : 1/2*(-3*s - 93) :  1),0.431499006207494719177711728,0


423c3,-915,(-51 : 1/2*(3*s + 51) : 1),1.17963744821434502834092346,0

423c4,-11,(13 : 1/2*(47*s - 13) : 1),0.522046964045033804278379767,0

423d1,-3,(-3 : 1/2*(9*s - 1) : 1),0.0991631896010722432578804414,0

423e1,-3,(8 : 1/2*(27*s - 1) : 1),0.0344867750175524261086734408,0

423f1,1,(8 : -5 : 1),0.163985198407961384786572040,0

423g1,1,(1 : -2 : 1),0.0991631896010722432578804414,0

