CremonaReference,Discriminant,Point,Height
1075a1,-15,(5 : 1/2*(25*s - 1) : 1),0.159403169950391118601186214


1075b1,-3,(-1 : 1/2*(-s - 1) : 1),0.533566033055331270862669613


1075c1,-15,(0 : 1/2*(s - 1) : 1),0.274256365337736007645165632


1075d1,5,(2 : 1/2*(5*s - 1) : 1),0.0628165070874876492657087913


1075e1,-35,(-2 : 1/2*(-s - 1) : 1),0.488295775501540766569715139


1075f1,-15,(-7 : 1/2*(-5*s - 1) : 1),0.533566033055331270862669613


1075g1,-3,(2 : 1/2*(-25*s - 3) : 1),0.274256365337736007645165632


1075h1,-7,(-8 : 1/2*(25*s - 1) : 1),0.488295775501540766569715139


