CremonaReference,Discriminant,Point,Height,Provable
1408a1,56,(1/2*(s + 6) : -s - 10 : 1),0.463585560016999079527107996,0

1408a2,24,(-s : 2*s + 8 : 1),0.385370770175696668052522235,0

1408b1,12,(1/2*(s + 2) : -s + 2 : 1),0.529486751191325750329944231,1

1408b2,5,(2*s + 4 : 4*s + 16 : 1),0.437700445990946848884921081,0

1408c1,-40,(1/2*(s + 2) : -s + 2 : 1),0.437700445990946848884921081,0

1408c2,8,(3*s + 4 : -6*s - 16 : 1),0.553620380498473095623013118,0

1408d1,8,(1/2*(-3*s + 4) : -2*s + 6 : 1),0.553620380498473095623013118,1

1408d2,-7,(-2*s : 4*s + 8 : 1),0.463585560016999079527107996,0

