CremonaReference,Discriminant,Point,Height
246a1,-4,(-11 : -3*s + 5 : 1),0.0876111995426326821379393269


246b1,-287,(-2*s + 36 : -20*s + 105 : 1),0.324293942728539009590085569


246b2,-84,(41/2 : 1/8*(11767*s - 82) : 1),2.54504248477549624313356681


246c1,-947,(11 : -360*s - 6 : 1),2.39179262574633577208090963


246c2,-731,(-93 : 324*s + 46 : 1),1.40971986674377848840276022


246d1,5,(0 : -6*s : 1),0.191574092381033200593743823


246d2,-4,(1/2*(-9*s + 4) : 1/2*(27*s + 34) : 1),0.158713304912800200857027547


246e1,12,(-s : 3 : 1),0.405870299472340816527717911


246e2,5,(-3*s + 4 : 1/2*(15*s - 37) : 1),0.302459986211324560419518326


246e3,-11,(-13 : 1/2*(3*s + 13) : 1),0.453561940616875280268483703


246e4,5,(3*s + 16 : 1/2*(33*s + 131) : 1),0.604919972422649120839036652


246f1,12,(3 : 1/2*(-3*s - 4) : 1),0.349259173995312363415351557


246f2,12,(3 : -s - 2 : 1),1.04777752198593709024605467


246g1,-3,(2 : 8*s - 1 : 1),0.0339606273092581556648198486


