CremonaReference,Discriminant,Point,Height
2154a1,-23,(1/2*(-s - 1) : 1/2*(s + 1) : 1),0.792364621781143670988387045


2154a2,8,(1/2*(-5*s + 8) : -4*s + 18 : 1),0.515583380202236610220844090


2154b1,29,(28 : -108*s - 14 : 1),0.553580670922770846843229670


2154c1,-11,(-16 : -18*s + 8 : 1),0.723410675593370692737360831


2154d1,5,(11 : 24*s - 6 : 1),0.302388354059123173180806800


2154d2,381,(-2*s + 35 : -23*s - 483 : 1),0.823239861155412401467318726


2154e1,1,(-4 : -12 : 1),0.188614964438277130861643455


2154f1,1,(7 : 8 : 1),0.0603855456265306761365308285


2154g1,1,(-60 : -78 : 1),0.522288953475989615224760867


2154h1,1,(2 : 2 : 1),0.223235414791623445427160692


2154i1,1,(4 : 1 : 1),0.510354684271652783702333371


2154i2,1,(-26 : 19 : 1),1.53106405281495835110700011


