CremonaReference,Discriminant,Point,Height
1485a1,-3,(0 : 1/2*(-s - 1) : 1),0.228586510978946287656652125


1485b1,-24,(-8 : 1/2*(-15*s + 8) : 1),0.373758026497210690611593113


1485c1,-660,(-13/4 : 1/16*(-s - 8) : 1),0.607488619525412883041798729


1485c2,-11,(1/2*(3*s + 13) : 1/2*(15*s - 1) : 1),0.275884745989448857086097571


1485d1,220,(s - 4 : -2*s + 27 : 1),0.607488619525412883041798730


1485d2,-3,(-6 : 1/2*(45*s - 1) : 1),0.436752468036418782071666680


1485e1,1,(8 : -17 : 1),0.252719396375028051150114531


1485f1,-3,(-6 : 1/2*(55*s - 1) : 1),0.0451673671510709900375362861


1485g1,1,(0 : -5 : 1),0.228586510978946287656652125


1485h1,1,(18 : -248 : 1),0.0451673671510709900375362861


