CremonaReference,Discriminant,Point,Height
291a1,113,(-19 : 1/2*(81*s - 1) : 1),0.861641109288687733698977336


291b1,8,(-3*s - 4 : -3*s - 18 : 1),0.530553138153946885654678959


291b2,-31,(-26 : 1/2*(27*s + 25) : 1),0.652325259238099733641831063


291b3,44,(1/2*(3*s - 6) : 1/2*(3*s - 28) : 1),0.695850084403331535724938817


291b4,65,(-3*s + 23 : 1/2*(39*s - 435) : 1),0.547106377920154953459646215


291c1,1,(-2 : -1 : 1),0.442217630194600911048049963


291c2,-3,(-s - 5 : 4*s - 4 : 1),0.221108815097300455524024981


291d1,-3,(0 : 1/2*(-s - 1) : 1),0.121435906743260971581085908


