CremonaReference,Discriminant,Point,Height
434a1,-31,(1/2*(-s - 5) : 1/2*(s - 13) : 1),0.232877345677502879315147246


434a2,-3,(2*s + 6 : 7*s + 2 : 1),0.202565599453677577230827168


434b1,-7,(-s + 3 : 3*s - 5 : 1),0.182503612699235959628965104


434b2,8,(1/2*(-7*s + 32) : 1/2*(49*s - 156) : 1),0.234126234004040596361782184


434b3,-52,(-14 : 1/2*(-49*s + 14) : 1),0.369055306361557082764355505


434c1,5,(0 : 1/2*(-7*s - 1) : 1),0.243136574973872978391258677


434c2,5,(14 : 1/2*(-7*s - 15) : 1),0.486273149947745956782517353


434d1,-7,(-2*s : -7 : 1),0.0516278164409115582554598259


434d2,8,(1/2*(-7*s + 4) : -29 : 1),0.103255632881823116510919651


434e1,-119,(-29 : -s + 14 : 1),0.384333122323574003652002542


