CremonaReference,Discriminant,Point,Height
2976a1,-24,(-2 : -s : 1),0.311551783543233499503910231


2976b1,-164,(27/4 : 279/16*s : 1),1.41574011537302622855484395


2976c1,8,(1/2*(-3*s + 16) : 1/2*(21*s - 36) : 1),0.189206431382955467414665534


2976c2,1,(15 : 36 : 1),0.378412862765910934829331069


2976d1,5,(1/2*(-3*s + 11) : 1/2*(9*s - 39) : 1),0.608211369202587135921565988


2976d2,-4,(9 : 6*s : 1),0.378412862765910934829331069


2976e1,1,(32 : 62 : 1),0.368800310094861433826346621


2976f1,24,(2 : -s : 1),0.311551783543233499503910231


