CremonaReference,Discriminant,Point,Height
448a1,-4,(s : 4 : 1),0.441461790068733927741878448


448a2,8,(-2*s + 2 : -2*s - 16 : 1),0.348369291738855075187474214


448a3,120,(-2*s + 14 : -8*s + 104 : 1),0.472179753193220574448407345


448a4,120,(-2*s - 2 : -8*s - 88 : 1),0.572494141476033286109139711


448b1,-4,(2*s - 2 : 8 : 1),0.441461790068733927741878448


448b2,-8,(-2*s - 6 : 24 : 1),0.534554288398612780296282681


448b3,-120,(-14 : 4*s : 1),0.572494141476033286109139712


448b4,8,(2*s + 10 : 4*s + 24 : 1),0.267277144199306390148141341


448c1,56,(-3 : -2*s : 1),0.389689685223846565011731915


448c2,56,(-2*s + 1 : 8*s + 56 : 1),0.194844842611923282505865957


448c3,-88,(-23 : 16*s : 1),0.631289801746543276350434991


448c4,-136,(-3 : 14*s : 1),0.843987537795087514745145215


448c5,-280,(-39 : 16*s : 1),0.208472088407514741433659416


448c6,-728,(-7 : -192*s : 1),2.05090963348220884959706678


448d1,-4,(-3 : 4*s : 1),0.612005445790315651656367156


448d2,-4,(1 : 4*s : 1),0.306002722895157825828183578


448e1,8,(1 : -2*s : 1),0.239919898725202576011639771


448e2,8,(5 : 4*s : 1),0.119959949362601288005819885


448f1,-56,(3 : -2*s : 1),0.389689685223846565011731915


448f2,-24,(-9 : -8*s : 1),0.350778087640522188019136473


448f3,88,(23 : 16*s : 1),0.631289801746543276350434991


448f4,136,(3 : 14*s : 1),0.843987537795087514745145215


448f5,280,(39 : 16*s : 1),0.208472088407514741433659416


448f6,728,(7 : -192*s : 1),2.05090963348220884959706678


448g1,-8,(s - 1 : 4 : 1),0.153001361447578912914091789


448g2,1,(-1 : 8 : 1),0.306002722895157825828183578


448h1,-8,(-1 : 2*s : 1),0.239919898725202576011639771


448h2,-8,(-5 : -4*s : 1),0.119959949362601288005819885


