CremonaReference,Discriminant,Point,Height
2130a1,5,(2 : 12*s - 1 : 1),0.348781718856199323585848597


2130a2,5,(4 : -27*s - 2 : 1),0.174390859428099661792924299


2130b1,1,(1 : -3 : 1),0.403181104370267623146210981


2130b2,5,(s + 6 : s - 13 : 1),0.201590552185133811573105491


2130c1,-239,(1/2*(5*s - 81) : 5*s - 296 : 1),0.893094999099471025008873611


2130c2,-391,(-67 : 1/2*(225*s + 67) : 1),1.25740586375238608903382008


2130d1,76,(3*s + 3 : -18*s + 154 : 1),0.921634684343516620997964668


2130d2,824,(1/2*(3*s + 144) : 1/2*(45*s - 1456) :  1),1.44024901200729048002438346




2130d3,21,(-25 : -71*s + 12 : 1),1.14200392739659498942127976


2130d4,620,(-11 : 71*s + 5 : 1),1.29221625034293393951400213


2130e1,-3,(-7 : 15*s + 3 : 1),0.168919838813941152928718538


2130e2,-111,(-37 : 10*s + 18 : 1),1.19220434339106711644992343


2130f1,-11,(21 : -426*s - 11 : 1),0.387981945861672652532047264


2130f2,NA,NA,E1


2130f3,-971,(-105 : 768*s + 52 : 1),2.00942196813366350140118880


2130f4,NA,NA,E1


2130g1,1,(3 : 4 : 1),0.241843312277660811813012302


2130g2,12,(s + 15 : 5*s - 32 : 1),0.120921656138830405906506151


2130h1,-8,(1/2*(-5*s + 2) : 1/2*(15*s + 8) : 1),0.478562245102171469889103314


2130h2,-3,(-6 : 1/2*(-15*s + 5) : 1),0.422902500223816929192805740


2130i1,-71,(-2*s - 3 : -4*s - 70 : 1),0.165079119661809330662441009


2130i2,12,(5*s + 11 : -30*s + 114 : 1),0.0825395598309046653312205049


2130j1,-4,(-13 : -90*s + 6 : 1),0.349918473234930049272446891


2130j2,-91,(-8 : 1/2*(135*s + 7) : 1),0.924834909658534972301726753


2130j3,NA,NA,E1


2130j4,728,(3 : 1/2*(81*s - 4) : 1),1.35919222142017063458847410


2130k1,1,(23 : -87 : 1),0.422484708311795509222489628


2130k2,145,(4*s + 5 : 30*s - 385 : 1),0.785770821365546893562119137


2130k3,28,(17 : 71*s - 9 : 1),0.672802008562846243162599753


2130k4,NA,NA,E1


2130l1,-7,(-7 : 3*s + 3 : 1),0.447052044484873177456556207


2130l2,-35,(4*s + 23 : -34*s - 62 : 1),0.558647375216766386900249662


2130l3,77,(3*s + 1 : 1/2*(33*s - 383) : 1),0.759737007509664178165805948


2130l4,29,(12 : 1/2*(45*s - 13) : 1),0.655943862911684674619783359


2130m1,-4,(1/2*(3*s + 2) : -3*s - 2 : 1),0.360557873733954273595399176


2130m2,5,(3*s + 2 : 1/2*(-15*s - 11) : 1),0.382913513253177202166012053


2130n1,NA,NA,E1


2130n2,NA,NA,E1


2130o1,-20,(1/2*(s - 2) : 1/2*(s + 16) : 1),0.599376181652935996164189838


2130o2,5,(-5*s : 1/2*(-15*s - 15) : 1),0.508193875942932635915775670


2130o3,29,(-5*s + 12 : 1/2*(25*s - 141) : 1),1.29589618146406819686539275


2130o4,21,(5*s + 4 : 1/2*(55*s - 289) : 1),0.505298661244089854546791301


