CremonaReference,Discriminant,Point,Height,Provable
222a1,-3,(s - 1 : 2 : 1),0.230790716848345946857926133,0

222a2,-4,(6 : 1/2*(-37*s - 6) : 1),0.139644756386372222508523408,0

222b1,5,(8 : 1/2*(-27*s - 9) : 1),0.195477650605576794006834867,0

222c1,5,(2 : 3*s - 1 : 1),0.334205534380990533642757186,0

222c2,-7,(1/2*(9*s + 11) : 1/2*(-45*s + 17) : 1),0.183961003111068114439310460,0

222c3,-7,(3 : 1/2*(-81*s - 3) : 1),0.367922006222136228878620921,0

222c4,-7,(3*s + 10 : 1/2*(-39*s + 47) : 1),0.367922006222136228878620920,0

222d1,-3,(-9 : 16*s + 4 : 1),0.0385036264819645720522626722,0

222e1,941,(58 : 144*s - 29 : 1),1.18481405521558165604304541,0

