CremonaReference,Discriminant,Point,Height,Provable
2499a1,-427,(-9 : 1/2*(21*s - 1) : 1),1.14021039188004439885484797,0

2499b1,-35,(1/2*(7*s - 9) : -14*s + 88 : 1),0.331220251010895359352561805,0

2499b2,-35,(-29 : 1/2*(49*s + 29) : 1),0.662440502021790718705123609,0

2499c1,161,(20 : 1/2*(147*s - 21) : 1),0.910019846039431815671868427,0

2499d1,21,(12 : 1/2*(21*s - 1) : 1),0.112889738501639571582996726,0

2499d2,21,(1/2*(7*s + 31) : 28*s - 123 : 1),0.200558151378027137295755160,0

2499e1,21,(1/2*(-s + 5) : 1/2*(3*s - 13) : 1),0.240508393210168329310227987,1

2499f1,21,(5 : 1/2*(49*s - 1) : 1),0.445512669379953083611680211,0

2499g1,-7,(-2 : 1/2*(147*s - 1) : 1),0.0291203317952223373915954654,0

2499h1,-3,(4 : 1/2*(-49*s - 5) : 1),0.295581484926413910320856658,0

2499i1,1,(-15 : -18 : 1),0.171426545549385855256640167,0

2499j1,-203,(51 : 1/2*(-567*s - 1) : 1),0.898257363793119090349120781,0

2499k1,168,(-3/2 : 1/8*(49*s - 4) : 1),0.378290988452927352585450391,0

2499l1,1,(10 : -26 : 1),0.106265281738813593016110736,0

2499m1,-3,(1/2*(-s + 3) : 1 : 1),0.367767786786998855340840221,0

2499m2,8,(-s + 5 : 1/2*(-7*s - 12) : 1),0.615288840830855185922998608,0

