CremonaReference,Discriminant,Point,Height
825a1,5,(3*s + 2 : -6*s - 8 : 1),0.254520972295278396549321561


825a2,-3,(-1 : 1/2*(11*s - 1) : 1),0.184495121924164829658231301


825b1,-11,(1/2*(-3*s - 17) : 1/2*(3*s - 41) : 1),0.213608727833835100913553614


825b2,-11,(1/2*(3*s + 15) : 1/2*(-27*s + 9) : 1),0.106804363916917550456776807


825b3,5,(1/2*(15*s + 39) : 60*s - 141 : 1),0.0534021819584587752283884031


825b4,1,(7 : 109 : 1),0.213608727833835100913553613


825c1,5,(3 : 1/2*(55*s - 1) : 1),0.267281464682358651984949893


825c2,-15,(-7 : 1/2*(55*s - 1) : 1),0.184495121924164829658231301


