CremonaReference,Discriminant,Point,Height,Provable
795a1,-35,(1/2*(-s + 3) : 1/2*(3*s + 1) : 1),0.641289647486140183191208471,0

795a2,-11,(1/2*(-5*s - 3) : 1/2*(15*s + 49) : 1),0.396610475349695795883794043,0

795a3,-11,(-11 : 1/2*(-25*s + 11) : 1),0.793220950699391591767588086,0

795a4,-51,(7/3 : 1/18*(-53*s - 21) : 1),0.667131227289653273514549174,0

795b1,-7,(-4 : 1/2*(15*s - 1) : 1),0.198324969633570203931584094,0

795c1,40,(29/2 : 1/8*(-135*s - 4) : 1),0.502758305573621605678948543,0

795c2,-263,(4 : 1/2*(75*s - 1) : 1),1.37142415239554981988908553,0

795d1,-11,(1/2*(-3*s + 1) : 3*s : 1),0.455809905689867894094203880,0

795d2,-11,(1/2*(-9*s + 9) : 1/2*(45*s + 53) : 1),0.227904952844933947047101940,0

795d3,-11,(-2 : 1/2*(-81*s + 1) : 1),0.455809905689867894094203880,0

795d4,-11,(3*s + 9 : 1/2*(-39*s + 95) : 1),0.455809905689867894094203880,0

