CremonaReference,Discriminant,Point,Height,Provable
2208a1,-4,(1/2*(-3*s + 2) : 1/2*(-3*s - 6) : 1),0.262307304640871467678937307,0

2208a2,13,(s + 11 : -7*s - 19 : 1),0.491903587716044666494304540,0

2208b1,8,(2 : -3*s : 1),0.579519831631276900625948836,0

2208b2,-4,(5 : -6*s : 1),0.378609825825141517757540748,0

2208c1,8,(1 : 9/2*s : 1),0.491974218474120861179126471,0

2208c2,8,(16 : 3*s : 1),0.245987109237060430589563235,0

2208d1,-248,(-30 : 27*s : 1),1.48564051827057552882096828,0

2208d2,-8,(-3 : -621/2*s : 1),0.461869979738084911968181033,0

2208e1,-24,(-1/2*s : 1/2*s : 1),0.265508443350839039077612101,0

2208e2,-24,(0 : -s : 1),0.531016886701678078155224201,0

2208f1,-8,(1/2*(-3*s - 8) : 1/2*(3*s + 24) : 1),0.122993554618530215294781617,0

2208f2,-8,(-16 : -3*s : 1),0.245987109237060430589563235,0

2208g1,-4,(1/2*(3*s - 2) : 1/2*(-3*s + 6) : 1),0.262307304640871467678937307,0

2208g2,-4,(-4 : -3*s : 1),0.524614609281742935357874613,0

2208h1,277,(1/2*(-s + 47) : 1/2*(-47*s + 91) : 1),1.41266387475475528543434106,0

2208h2,8,(3 : 621/2*s : 1),0.461869979738084911968181033,0

2208i1,-20,(1/2*(s + 2) : 1/2*(-s - 2) : 1),0.474736581856089318362066392,0

2208i2,8,(2*s + 4 : -3*s - 16 : 1),0.459626145468020936992212175,0

2208j1,-8,(1/2*(3*s - 4) : 1/2*(3*s + 12) : 1),0.189304912912570758878770374,0

2208j2,12,(-4*s + 7 : 10*s - 48 : 1),0.378609825825141517757540747,0

