CremonaReference,Discriminant,Point,Height,Provable
672a1,-24,(1/2*(s - 4) : 1/2*(s + 12) : 1),0.153592850917236565106909600,0

672a2,28,(-2*s + 13 : -10*s + 56 : 1),0.307185701834473130213819200,0

672b1,-24,(-7/2*s : 1/2*(7*s + 84) : 1),0.0349873163403579191361692694,0

672b2,1,(7 : 84 : 1),0.0699746326807158382723385387,0

672c1,28,(1/2*(s - 2) : 1/2*(s - 10) : 1),0.613069613686747118558669605,0

672c2,-8,(7 : 21/2*s : 1),0.692656012242494023814182260,0

672c3,73,(1/2*(s + 13) : 1/2*(5*s - 41) : 1),0.817683852642238908728083244,0

672c4,5,(0 : -6*s : 1),0.594801941220175273706865789,0

672d1,-4,(0 : -21*s : 1),0.139949265361431676544677077,0

672d2,-4,(-7 : 42*s : 1),0.0699746326807158382723385387,0

672e1,8,(1/2*(3*s + 16) : 1/2*(-15*s - 36) : 1),0.248277290364950612948469909,0

672e2,1,(13 : 36 : 1),0.496554580729901225896939819,0

672e3,8,(-s + 12 : 6*s - 16 : 1),0.496554580729901225896939819,0

672e4,-3,(-s - 1 : -s + 9 : 1),0.287787003069457683494608371,0

672f1,-3,(1/2*(s - 1) : 1/2*(5*s - 3) : 1),0.447872955466367698626275649,0

672f2,-3,(1/2*(s - 19) : 1/2*(3*s + 9) : 1),0.895745910932735397252551300,0

672f3,-4,(-3*s + 5 : 12*s : 1),0.496554580729901225896939819,0

672f4,-40,(-s : 2*s + 6 : 1),0.595117447408391899108640737,0

672g1,-7,(s + 1 : -2*s : 1),0.354787253401754102419418617,0

672g2,-4,(3 : 6*s : 1),0.307185701834473130213819200,0

672h1,8,(1/2*(-3*s + 4) : 1/2*(-3*s + 12) : 1),0.346328006121247011907091130,0

672h2,-3,(-7 : -12*s : 1),0.828084101858891651042486814,0

672h3,-3,(s + 5 : 5*s - 3 : 1),0.207021025464722912760621704,0

672h4,-8,(-3*s : -6*s - 6 : 1),0.335562961267401748369988771,0

