CremonaReference,Discriminant,Point,Height
2964a1,17,(3*s + 10 : -9*s - 60 : 1),0.268764949503070461517140357


2964a2,13,(2*s + 16 : -10*s + 52 : 1),0.244597614161133939936408954


2964b1,13,(2 : 9*s : 1),0.206869374257321139494579152


2964c1,-388,(-19 : -351*s : 1),1.60263557589043064268483621


2964d1,-4,(1 : 57/2*s : 1),0.313160260606878040024083501


2964e1,13,(-s + 1 : 3*s : 1),0.491804763077449945467547445


2964e2,-3,(6*s : -27*s - 6 : 1),0.273391064798412162934272546


2964f1,76,(39 : 9*s : 1),0.423488657266914627035630144


2964f2,1,(18 : -741 : 1),0.151110647974566652136884379


