CremonaReference,Discriminant,Point,Height
2002a1,-3,(-4 : -91*s + 2 : 1),0.511254646869804919090310636


2002a2,-55,(-33 : 1/2*(-169*s + 33) : 1),1.07055669202048748257705122


2002b1,5,(-4 : 4*s + 2 : 1),0.757079464509493426768791070


2002b2,-7,(1/2*(s - 11) : 1/2*(-s + 23) : 1),0.407465045199091620758376192


2002b3,-7,(19 : 1/2*(169*s - 19) : 1),0.814930090398183241516752386


2002b4,-7,(1/2*(-11*s - 21) : -11*s + 63 : 1),0.203732522599545810379188097


2002c1,-3,(-4 : 1/2*(-13*s + 3) : 1),0.673198627041166837522114714


2002c2,-3,(6 : 1/2*(-13*s - 7) : 1),0.336599313520583418761057357


