CremonaReference,Discriminant,Point,Height
1746a1,849,(-19 : 1/2*(-729*s + 19) : 1),1.66397717036257438219305191


1746a2,NA,NA,E1


1746b1,1,(1 : -5 : 1),0.420155441236513955058743778


1746b2,-3,(-3*s - 2 : 12*s + 19 : 1),0.210077720618256977529371889


1746c1,33,(-3 : 1/2*(9*s + 3) : 1),0.687370145144536475556266800


1746c2,33,(3*s + 6 : 1/2*(33*s - 231) : 1),0.343685072572268237778133400


1746c3,668,(6 : 1/2*(99*s - 6) : 1),3.15233644435606110893908293


1746c4,8,(1/2*(9*s + 12) : -63*s + 42 : 1),0.642925507456097277562278936


1746d1,-3,(-4 : -12*s + 2 : 1),0.171472697838335525253780787


1746d2,-40,(-28 : -18*s + 14 : 1),1.26109846943234479934184650


1746e1,12,(-3*s - 1 : 6*s + 9 : 1),0.329268801811285257778611674


1746e2,-24,(1/2*(9*s - 14) : 1/2*(-9*s + 222) :  1),0.164768689030378507078822025




