CremonaReference,Discriminant,Point,Height,Provable
2261a1,-340,(-7 : 1/2*(7*s + 6) : 1),0.692398173022272260438640526,0

2261a2,-4,(3 : 1/2*(119*s - 4) : 1),0.462119358656799946249861876,0

2261b1,1,(51 : 2456 : 1),0.730400964468931477022062725,0

2261c1,-8,(9/2 : 1/8*(-133*s - 4) : 1),0.302779630802309304644534308,0

2261d1,-19,(1 : 1/2*(7*s - 1) : 1),0.713474811160307427769422492,0

2261d2,-79,(-19 : 1/2*(19*s - 1) : 1),1.19953213858887258646485341,0

2261e1,21,(-2 : 1/2*(7*s - 1) : 1),0.628054514765724697805758466,0

2261e2,-3,(1/2*(17*s + 7) : -51*s + 42 : 1),0.424030947656587025539349205,0

