CremonaReference,Discriminant,Point,Height,Provable
75a1,-3,(2 : 1/2*(-5*s - 1) : 1),0.0255880904512625789883957864,1

75a2,8,(9/2 : 1/8*(75*s - 4) : 1),0.277060067941381176520512314,0

75b1,60,(7 : 1/2*(-5*s - 8) : 1),0.325078210998281531387058286,0

75b2,21,(1/2*(-5*s + 19) : 1/2*(15*s - 123) : 1),0.327239552855508705580457624,0

75b3,-11,(1/2*(-3*s - 15) : 3*s + 40 : 1),0.471890948462736534262231861,0

75b4,165,(22 : 1/2*(-5*s - 23) : 1),0.584554973598741444366298261,0

75b5,-35,(-8 : 1/2*(75*s + 7) : 1),0.344589038412044577656737144,0

75b6,-195,(-14/3 : 1/18*(-125*s + 33) : 1),0.633804662724403378906826808,0

75b7,-644,(67 : 1/2*(-225*s - 68) : 1),2.30260944866983877855111315,0

75b8,-35,(32 : 1/2*(135*s - 33) : 1),0.172294519206022288828368572,0

75c1,-15,(1/8*(-3*s - 11) : 1/16*(-3*s + 37) :  1),0.127940452256312894941978931,0


75c2,-15,(8 : 1/2*(25*s - 1) : 1),0.0255880904512625789883957864,0

