CremonaReference,Discriminant,Point,Height,Provable
1776a1,76,(1/2*(-s + 8) : 1/2*(-s + 20) : 1),0.595551320241300962551970137,0

1776a2,140,(6 : -3*s : 1),0.894549647475886539433418808,0

1776a3,145,(s + 37 : 11*s - 133 : 1),0.847189014616725089297476493,0

1776a4,28,(-3*s - 6 : -3*s + 54 : 1),0.451449490613289570958327275,0

1776b1,28,(-1/2*s : 1/2*(s + 4) : 1),0.456982422875728417401404535,0

1776b2,12,(s + 4 : -2*s - 14 : 1),0.266387073569421604266780776,0

1776c1,28,(1/2*(-3*s + 12) : 1/2*(-9*s + 60) :  1),0.187059988037226667631376967,0


1776c2,12,(-3*s - 2 : 6*s + 18 : 1),0.294814180185452127192691632,0

1776d1,1,(10 : 12 : 1),0.0664367456324924546984843453,0

1776e1,-4,(3 : -3/2*s : 1),0.197822440371673859684745378,0

1776e2,28,(-3*s + 18 : 18*s - 102 : 1),0.378171288601222429964161299,0

1776f1,12,(4 : -16*s : 1),0.154014505927858288209050688,0

1776g1,12,(4 : 6*s : 1),0.230790716848345946857926134,0

1776g2,1,(-24 : -296 : 1),0.139644756386372222508523408,0

1776h1,12,(-1 : 3/2*s : 1),0.355384936524684384631104051,0

1776h2,44,(-s + 4 : 2*s - 18 : 1),0.319802483918887503740286276,0

1776i1,-8,(2 : -36*s : 1),0.202380864079402918335281593,0

1776j1,-20,(-10 : -12*s : 1),0.334205534380990533642757186,0

1776j2,73,(3*s + 21 : -9*s - 165 : 1),0.616333406684802201810844910,0

1776j3,-228,(-42 : 12*s : 1),1.36100054078252589167357611,0

1776j4,28,(-14 : 162*s : 1),0.367922006222136228878620921,0

1776k1,NA,NA,E1,NA

