CremonaReference,Discriminant,Point,Height
2555a1,1,(11 : -37 : 1),0.403306652406318569605484323


2555b1,-35,(-4 : 1/2*(-s - 1) : 1),0.867873667264122610499121293


2555c1,-84,(1/2*(s + 10) : 1/2*(3*s + 8) : 1),0.877600801551899544808535358


2555c2,-4,(7*s : -28*s + 45 : 1),0.516716445795230024071321876


2555c3,-159,(-20 : 1/2*(-7*s + 19) : 1),0.982608325798858706967758855


2555c4,57,(-s - 5 : 1/2*(-3*s - 75) : 1),0.875949141778172240528526813


2555d1,-287,(-42 : 1/2*(5*s - 1) : 1),1.35455921265914908583698350


2555e1,-7,(-1 : 1/2*(-25*s - 1) : 1),0.221451018355473613651347811


2555f1,-4,(3/2 : 1/8*(245*s - 10) : 1),0.242963060093796038409061439


