CremonaReference,Discriminant,Point,Height,Provable
1554a1,-3,(2 : 14*s - 1 : 1),0.100327589263763569884709146,0

1554b1,1,(4 : -16 : 1),0.187565938171535631410809342,0

1554c1,21,(1 : 2*s - 1 : 1),0.602738911528738882287712561,0

1554c2,37,(2*s + 31 : -16*s - 127 : 1),0.306777121522549843389533506,0

1554c3,805,(2*s + 29 : -25*s + 666 : 1),1.28255468630937689857736968,0

1554c4,33,(1/2*(-7*s - 39) : 7*s - 122 : 1),0.553879166383825834781698775,0

1554d1,8,(1/2*(s + 26) : 3*s - 16 : 1),0.266579736542327468296702865,0

1554e1,1,(0 : 94 : 1),0.167642956406113734822255642,0

1554e2,1,(7 : -193 : 1),0.0838214782030568674111278212,0

1554f1,-11,(-6*s + 13 : 60*s - 22 : 1),0.314796875030196059569933032,0

1554f2,1,(-61 : -78 : 1),0.281959082901457442760633644,0

1554g1,-3,(-1 : -2*s : 1),0.350717896892957635695572563,0

1554g2,-35,(-11 : -3*s + 5 : 1),0.650158513661659294469670857,0

1554h1,-4,(3*s - 11 : -9*s + 26 : 1),0.189312048500843130431017105,0

1554i1,1,(33 : 319 : 1),0.108812723642247828901092591,0

1554i2,-3,(9 : -196*s - 5 : 1),0.481022874365157312516756777,0

1554j1,21,(2 : 1/2*(-s - 3) : 1),0.237293518701921566043002723,0

1554k1,1,(-4 : 14 : 1),0.0685491918159904091037388367,0

1554l1,-3,(-3*s - 3 : -3*s - 15 : 1),0.223853086412027994466344338,0

1554l2,-3,(-14 : -9*s + 7 : 1),0.447706172824055988932688676,0

1554m1,-7,(-s - 7 : -7 : 1),0.132137689891140897857667260,0

1554m2,633,(2*s + 22 : 7*s + 190 : 1),0.897733186051491224363517464,0

1554n1,37,(-s + 31 : -16*s - 71 : 1),0.513870583999063616923362031,0

1554n2,1,(-4 : 779 : 1),0.418493171358721797419541619,0

1554n3,-376,(10 : 1/2*(-623*s - 10) : 1),4.73694326398221084600418615,0

