CremonaReference,Discriminant,Point,Height,Provable
986a1,-8,(-s + 1 : 3*s - 2 : 1),0.499673484283150602360351862,0

986a2,-11,(7 : -29*s - 4 : 1),0.450906941178771322542434007,0

986b1,-67,(-10 : -68*s + 5 : 1),1.20725288820868439996514974,0

986c1,29,(4*s + 28 : -32*s - 188 : 1),0.274476599564163195636114250,0

986c2,5,(-10 : -29*s + 5 : 1),0.252182930817792231677278654,0

986d1,1,(6 : 14 : 1),0.178431425315885486403494087,0

986e1,-7,(8*s + 26 : 88*s + 207 : 1),0.265862486298514387168781846,0

986f1,1,(-1 : 4 : 1),0.143528392147833517768460822,0

