CremonaReference,Discriminant,Point,Height,Provable
1968a1,-4,(-1 : -3*s : 1),0.195358996780128183940846190,0

1968b1,1,(10 : 36 : 1),0.121438365642494044983849684,0

1968c1,28,(11 : 3*s : 1),0.283537002184418931697128683,0

1968d1,-4,(3*s - 15 : 15*s + 24 : 1),0.166232117947223775952889802,0

1968e1,NA,NA,E1,NA

1968e2,NA,NA,E1,NA

1968f1,-4,(7 : -9*s : 1),0.0513769138929854618471731961,0

1968g1,-8,(-4 : -4*s : 1),0.592269539465587595266549522,0

1968g2,24,(15 : 41/2*s : 1),0.697552593276740785817569801,0

1968h1,28,(-24 : -256*s : 1),0.391669204554881875904974863,0

1968h2,NA,NA,E1,NA

1968i1,28,(2*s + 4 : 2*s + 4 : 1),0.583089461133981250042303817,0

1968i2,-20,(2*s : -8*s + 68 : 1),0.375780157702392417499078973,0

1968i3,1,(-32 : -648 : 1),0.789299909102599022196935793,0

1968i4,-20,(-4*s - 8 : -12*s + 144 : 1),0.628798127924151636456929044,0

1968j1,-24,(-15 : 9*s : 1),0.707296334223368315233676620,0

1968j2,40,(17 : 41*s : 1),0.498637293872096563115427061,0

1968k1,1,(42 : 48 : 1),0.0876111995426326821379393269,0

1968l1,-20,(-2 : 24*s : 1),0.191574092381033200593743823,0

1968l2,-20,(-10 : 36*s : 1),0.383148184762066401187487646,0

1968m1,-4,(-3 : 2*s : 1),0.291914528729471032005760595,0

1968n1,-4,(-3 : -s : 1),0.155624321953236201353426554,0

1968o1,12,(-10 : 32*s : 1),0.0339606273092581556648198486,0

