CremonaReference,Discriminant,Point,Height,Provable
1232a1,-4,(-7 : -11*s : 1),0.170875460965604998471698518,0

1232b1,-4,(1/2*(s + 6) : -3/2*s : 1),0.461090117037795292415198596,0

1232b2,5,(-s - 2 : -s - 7 : 1),0.617346162286826141940729359,0

1232b3,120,(-2*s + 13 : -8*s + 92 : 1),0.842855834576642627848723840,0

1232b4,-7,(-s : -3*s + 17 : 1),0.738140098323438673205100198,0

1232c1,5,(s + 3 : -s - 7 : 1),0.368809620664189177972810766,0

1232c2,8,(-2*s + 4 : -8*s - 20 : 1),0.436918483563814816033028545,0

1232d1,-116,(-36 : -49*s : 1),1.35379036866284431602397222,0

1232d2,-107,(4 : -98*s : 1),1.27517366872860657949064046,0

1232e1,1,(45 : -308 : 1),0.369476035234036041568424394,0

1232e2,-3,(5 : -28*s : 1),0.256622138641836892872621870,0

1232f1,-308,(-17 : -2*s : 1),0.380901696630219615768430941,0

1232f2,-8,(13 : -77*s : 1),0.130161207868866715946434580,0

1232f3,1,(-36 : -847 : 1),0.356556453640505185715902830,0

1232g1,-4,(-7 : -7*s : 1),0.0728911630042433721121353067,0

1232h1,28,(-2 : -8*s : 1),0.213224116176974191076054202,0

1232h2,28,(-4*s + 14 : -32*s - 168 : 1),0.106612058088487095538027101,0

1232i1,1,(14 : -56 : 1),0.337769079146829686664949639,0

1232i2,-20,(-6 : 14*s : 1),0.188388303420159425319639716,0

1232j1,12,(-7 : -22*s : 1),0.791623608817875577364100632,0

1232j2,60,(5 : -44*s : 1),0.363164556747270228694516914,0

1232j3,-260,(53 : -44*s : 1),0.915175262092185165132032135,0

1232j4,92,(5 : -308*s : 1),0.814461737048493713893432913,0

1232k1,-4,(-7 : -16*s : 1),0.246077171984371766526238797,0

1232k2,-20,(-15 : -84*s : 1),1.07387169332463436205263631,0

1232l1,-4,(-8 : 14*s : 1),0.0980279792644681945064901252,0

