CremonaReference,Discriminant,Point,Height,Provable
1638a1,-987,(-50 : -12*s + 25 : 1),0.965612677284349687090002568,0

1638b1,-447,(1 : 1/2*(-147*s - 1) : 1),1.63621533948395305831499639,0

1638c1,140,(1/2*(-3*s + 72) : 1/2*(-27*s + 300) :  1),0.661786603813013459633339906,0


1638c2,217,(-2*s + 26 : 9*s - 258 : 1),0.585006739133551007890622986,0

1638c3,21,(-14 : -21*s + 7 : 1),0.582874001602694830621662026,0

1638c4,-3,(6*s + 10 : -156*s - 140 : 1),0.489244026314899845017358583,0

1638d1,-4,(1/2*(-3*s + 6) : 9/2*s : 1),0.286526235413759937982538454,0

1638d2,21,(3*s + 19 : -24*s - 104 : 1),0.304216332372161583635347769,0

1638e1,-11,(-22 : 182*s + 11 : 1),0.892281097960106357135667253,0

1638e2,-15,(25 : 1/2*(-819*s - 25) : 1),0.749594652095404645620829324,0

1638e3,-215,(-47 : 1/2*(-1521*s + 47) : 1),1.38023131803488616553477922,0

1638e4,69,(10 : -882*s - 5 : 1),1.02207042448430136586316828,0

1638f1,93,(8 : -1872*s - 4 : 1),0.204112660206701837653903052,0

1638g1,12,(10 : 1/2*(21*s - 10) : 1),0.0802763745393515643876759875,0

1638h1,141,(0 : 126*s : 1),0.638340686586262171320108157,0

1638h2,NA,NA,E1,NA

1638i1,1,(-6 : 21 : 1),0.414262525481380753524787985,0

1638i2,-3,(-3*s : 24*s + 18 : 1),0.207131262740690376762393993,0

1638i3,-104,(1/2*(s - 68) : s - 35 : 1),0.414262525481380753524787985,0

1638i4,-15,(3 : 1/2*(-39*s - 3) : 1),0.380270996787996169833437661,0

1638j1,21,(0 : 3*s : 1),0.0965485554772601346504422820,0

1638j2,12,(6 : -39*s - 3 : 1),0.162017554190399253382003330,0

1638j3,NA,NA,E1,NA

1638k1,1,(9 : 19 : 1),0.127128028168667869527105601,0

1638l1,1,(49 : -172 : 1),0.0256478417796490717985678101,0

1638m1,65,(-s - 6 : 3*s + 9 : 1),0.502725336306282374638028981,0

1638m2,-143,(-2*s + 11 : 9*s - 71 : 1),0.463368714211808862418555872,0

1638m3,-651,(-44 : 1/2*(9*s + 43) : 1),1.17001347826710201578124597,0

1638m4,-651,(-3*s - 35 : 1/2*(39*s + 1735) : 1),0.585006739133551007890622986,0

1638n1,-52,(-13 : -7*s + 6 : 1),0.299521389583418089003162622,0

1638n2,-84,(1 : 1/2*(9*s - 2) : 1),0.580194555736786614630929000,0

1638o1,1,(9 : 13 : 1),0.0816906901501858621383902651,0

1638p1,21,(-10 : 1/2*(-63*s + 9) : 1),0.168079577003911311594017780,0

1638q1,13,(-s + 14 : -5*s - 1 : 1),0.427758373247550440522050215,0

1638q2,-3,(0 : 1/2*(117*s - 1) : 1),0.307773164237195884988580238,0

1638q3,-660,(-33/2 : 1/8*(-243*s + 62) : 1),1.19498901792324525573750289,0

1638q4,-3,(9 : 117*s - 5 : 1),0.153886582118597942494290119,0

1638r1,-39,(3 : 294*s - 2 : 1),0.168931241430573337235533308,0

1638s1,-15,(-5 : 39*s + 2 : 1),0.0731172542619576753036868552,0

1638t1,-39,(9 : -9*s - 5 : 1),0.115703782615134660898938997,0

1638t2,1,(27 : -365 : 1),0.161833587946579182485314487,0

1638t3,273,(15 : -384*s - 8 : 1),0.404459106367233366351348709,0

