CremonaReference,Discriminant,Point,Height
112a1,-4,(-s : -s - 2 : 1),0.0599799746813006440029099425


112a2,1,(2 : 4 : 1),0.119959949362601288005819885


112b1,-3,(s : -s + 1 : 1),0.284457192406105625518463968


112b2,8,(2*s + 3 : -4*s - 10 : 1),0.534554288398612780296282681


112b3,-15,(-7 : -4*s : 1),0.572494141476033286109139712


112b4,8,(s + 5 : -3*s - 4 : 1),0.267277144199306390148141341


112c1,-7,(-12 : -16*s : 1),0.389689685223846565011731915


112c2,-3,(-4 : -8*s : 1),0.350778087640522188019136473


112c3,44,(12 : -8*s : 1),0.631289801746543276350434991


112c4,92,(-2*s + 4 : -8*s - 20 : 1),0.545532958119808244243541101


112c5,140,(20 : 8*s : 1),0.208472088407514741433659416


112c6,364,(4 : -96*s : 1),2.05090963348220884959706678


