CremonaReference,Discriminant,Point,Height
1330a1,13,(10 : -98*s - 5 : 1),0.362483561592503341457942690


1330b1,5,(12 : -2*s - 6 : 1),0.221283284543499046910125246


1330c1,21,(0 : -s : 1),0.701380562570033804674718797


1330c2,-31,(1/2*(-s - 21) : 1/2*(s + 43) : 1),0.512406542299713165230262755


1330c3,-303,(-47 : 1/2*(-5*s + 47) : 1),1.13073976474833338598743438


1330c4,-3,(-14*s - 2 : -49*s - 90 : 1),0.257558439864331543687816531


1330d1,5,(11 : -s - 6 : 1),0.243116503066211586272040166


1330d2,5,(-5 : 38*s + 2 : 1),0.324155337421615448362720223


1330e1,760,(1/18*(s - 2) : 1/27*(-s + 83) : 1),0.500183412533351366848610092


1330e2,5,(5*s + 18 : -35*s - 97 : 1),0.360840414993745447589341782


1330f1,1,(2 : 9 : 1),0.0642246420343339355749210771


1330g1,1,(65 : -394 : 1),0.109833798235674534823562642


1330h1,-7,(s : -2*s - 4 : 1),0.184330052915372798050473644


1330i1,1,(-10 : 30 : 1),0.0570639111942307382173383741


1330j1,1,(24 : 23 : 1),0.168894562628896718210788450


1330j2,1,(2 : 265 : 1),0.0562981875429655727369294838


