CremonaReference,Discriminant,Point,Height
966a1,5,(8 : -42*s - 4 : 1),0.213597143448323882395756972


966a2,5,(-14 : 147*s + 7 : 1),0.106798571724161941197878486


966b1,-19,(-2 : 84*s + 1 : 1),0.249291291523835398076466403


966c1,77,(32 : 72*s - 16 : 1),0.378237195929164529437142653


966c2,413,(-44 : -378*s + 22 : 1),1.29007240721051744501824157


966d1,-7,(1/2*(-3*s - 3) : 6 : 1),0.0986293850537604365708646169


966d2,8,(1/2*(7*s + 8) : 1/2*(7*s + 52) : 1),0.197258770107520873141729234


966e1,-3,(-2*s + 1 : -10 : 1),0.220875747372301433368534250


966e2,12,(1/2*(-7*s + 2) : -7*s - 43 : 1),0.135393708160301446754710646


966f1,13,(-7 : 252*s + 3 : 1),0.753667020185005077910384981


966f2,93,(37 : 322*s - 19 : 1),0.795044526930150044047797967


966f3,-299,(59 : 294*s - 30 : 1),1.43003178819304885332101571


966f4,-355,(-49 : 1344*s + 24 : 1),2.04138917004886894346141982


966g1,-7,(-4*s - 19 : -28*s + 79 : 1),0.607261653507674902374349631


966g2,29,(3*s - 6 : 18*s - 59 : 1),0.645947241724812313171733198


966g3,-56,(1/2*(5*s - 6) : 47*s - 139 : 1),0.607261653507674902374349632


966g4,508,(s + 59 : -11*s + 285 : 1),0.963090250669297650518666093


966g5,-19,(19 : 729*s - 10 : 1),0.990197574595440054856540635


966g6,-35,(32 : 1/2*(207*s - 33) : 1),0.556381133494763567312423097


966h1,-7,(-11 : 9*s + 5 : 1),0.208765599920590518165505751


966i1,-11,(7 : 1/2*(-69*s - 7) : 1),0.296184770424304954112088305


966i2,-35,(-13 : 1/2*(189*s + 13) : 1),0.875871458216866826850044312


966i3,-163,(41 : 1/2*(945*s - 41) : 1),2.69423157571389365367018235


966i4,-56,(-18 : 1/2*(81*s + 18) : 1),0.853119153342456854645230110


966j1,237,(-9 : 1/2*(-49*s + 9) : 1),1.21859314128624479464860155


966k1,21,(3 : 1/2*(-3*s - 3) : 1),0.292433343248763771805200443


966k2,-4,(-8 : 1/2*(-23*s + 8) : 1),0.247697064167702277986555228


